walk_type	sound_score	meaning_weight	next_sound_score	start	sound_fr	echo_en	echo_fr	trace
sound->meaning->sound	0.797	0.95	0.85	en:defect	fr:directe	en:direct	fr:directe	en:defect -> fr:directe -> en:direct -> fr:directe
sound->meaning->sound	0.797	0.95	0.85	en:defect	fr:directes	en:direct	fr:directe	en:defect -> fr:directes -> en:direct -> fr:directe
sound->meaning->sound	0.797	0.95	0.85	en:defect	fr:directs	en:direct	fr:directe	en:defect -> fr:directs -> en:direct -> fr:directe
sound->meaning->sound	0.723	0.95	0.924	en:foreign	fr:fortunes	en:fortune	fr:faut chine	en:foreign -> fr:fortunes -> en:fortune -> fr:faut chine
sound->meaning->sound	0.72	0.95	0.927	en:strategy	fr:stratégies	en:strategy	fr:strates chie	en:strategy -> fr:stratégies -> en:strategy -> fr:strates chie
sound->meaning->sound	0.822	0.95	0.822	en:alive	fr:live	en:lives	fr:live	en:alive -> fr:live -> en:lives -> fr:live
sound->meaning->sound	0.822	0.95	0.822	en:boost	fr:booster	en:boost	fr:booster	en:boost -> fr:booster -> en:boost -> fr:booster
sound->meaning->sound	0.822	0.95	0.822	en:chest	fr:test	en:tests	fr:test	en:chest -> fr:test -> en:tests -> fr:test
sound->meaning->sound	0.822	0.95	0.822	en:downs	fr:down	en:downs	fr:down	en:downs -> fr:down -> en:downs -> fr:down
sound->meaning->sound	0.822	0.95	0.822	en:drown	fr:down	en:downs	fr:down	en:drown -> fr:down -> en:downs -> fr:down
sound->meaning->sound	0.822	0.95	0.822	en:fellow	fr:flow	en:flows	fr:flow	en:fellow -> fr:flow -> en:flows -> fr:flow
sound->meaning->sound	0.822	0.95	0.822	en:float	fr:flow	en:flows	fr:flow	en:float -> fr:flow -> en:flows -> fr:flow
sound->meaning->sound	0.822	0.95	0.822	en:flora	fr:flore	en:flora	fr:flore	en:flora -> fr:flore -> en:flora -> fr:flore
sound->meaning->sound	0.822	0.95	0.822	en:flown	fr:flow	en:flows	fr:flow	en:flown -> fr:flow -> en:flows -> fr:flow
sound->meaning->sound	0.822	0.95	0.822	en:flows	fr:flow	en:flows	fr:flow	en:flows -> fr:flow -> en:flows -> fr:flow
sound->meaning->sound	0.822	0.95	0.822	en:follow	fr:flow	en:flows	fr:flow	en:follow -> fr:flow -> en:flows -> fr:flow
sound->meaning->sound	0.822	0.95	0.822	en:forge	fr:forges	en:forge	fr:forges	en:forge -> fr:forges -> en:forge -> fr:forges
sound->meaning->sound	0.822	0.95	0.822	en:genes	fr:jean	en:jeans	fr:gin	en:genes -> fr:jean -> en:jeans -> fr:gin
sound->meaning->sound	0.822	0.95	0.822	en:groups	fr:groupe	en:groups	fr:group	en:groups -> fr:groupe -> en:groups -> fr:group
sound->meaning->sound	0.822	0.95	0.822	en:groups	fr:groupes	en:groups	fr:group	en:groups -> fr:groupes -> en:groups -> fr:group
sound->meaning->sound	0.822	0.95	0.822	en:jeans	fr:jean	en:jeans	fr:gin	en:jeans -> fr:jean -> en:jeans -> fr:gin
sound->meaning->sound	0.822	0.95	0.822	en:lined	fr:line	en:lines	fr:line	en:lined -> fr:line -> en:lines -> fr:line
sound->meaning->sound	0.822	0.95	0.822	en:lines	fr:line	en:lines	fr:line	en:lines -> fr:line -> en:lines -> fr:line
sound->meaning->sound	0.822	0.95	0.822	en:lives	fr:live	en:lives	fr:live	en:lives -> fr:live -> en:lives -> fr:live
sound->meaning->sound	0.822	0.95	0.822	en:lords	fr:lord	en:lords	fr:lord	en:lords -> fr:lord -> en:lords -> fr:lord
sound->meaning->sound	0.822	0.95	0.822	en:marine	fr:marines	en:marine	fr:marines	en:marine -> fr:marines -> en:marine -> fr:marines
sound->meaning->sound	0.822	0.95	0.822	en:proved	fr:prouve	en:proves	fr:prouve	en:proved -> fr:prouve -> en:proves -> fr:prouve
sound->meaning->sound	0.822	0.95	0.822	en:proves	fr:prouve	en:proves	fr:prouve	en:proves -> fr:prouve -> en:proves -> fr:prouve
sound->meaning->sound	0.822	0.95	0.822	en:roles	fr:roll	en:rolls	fr:roll	en:roles -> fr:roll -> en:rolls -> fr:roll
sound->meaning->sound	0.822	0.95	0.822	en:rolled	fr:roll	en:rolls	fr:roll	en:rolled -> fr:roll -> en:rolls -> fr:roll
sound->meaning->sound	0.822	0.95	0.822	en:roller	fr:roll	en:rolls	fr:roll	en:roller -> fr:roll -> en:rolls -> fr:roll
sound->meaning->sound	0.822	0.95	0.822	en:rolls	fr:roll	en:rolls	fr:roll	en:rolls -> fr:roll -> en:rolls -> fr:roll
sound->meaning->sound	0.822	0.95	0.822	en:spectrum	fr:spectre	en:spectrum	fr:spectre	en:spectrum -> fr:spectre -> en:spectrum -> fr:spectre
sound->meaning->sound	0.822	0.95	0.822	en:stepped	fr:step	en:steps	fr:step	en:stepped -> fr:step -> en:steps -> fr:step
sound->meaning->sound	0.822	0.95	0.822	en:steps	fr:step	en:steps	fr:step	en:steps -> fr:step -> en:steps -> fr:step
sound->meaning->sound	0.822	0.95	0.822	en:tests	fr:test	en:tests	fr:test	en:tests -> fr:test -> en:tests -> fr:test
sound->meaning->sound	0.822	0.95	0.822	en:torch	fr:torche	en:torch	fr:torche	en:torch -> fr:torche -> en:torch -> fr:torche
sound->meaning->sound	0.822	0.95	0.822	en:torture	fr:torche	en:torch	fr:torche	en:torture -> fr:torche -> en:torch -> fr:torche
sound->meaning->sound	0.822	0.95	0.822	en:troll	fr:roll	en:rolls	fr:roll	en:troll -> fr:roll -> en:rolls -> fr:roll
sound->meaning->sound	0.822	0.95	0.822	en:troops	fr:troupes	en:troops	fr:troupes	en:troops -> fr:troupes -> en:troops -> fr:troupes
sound->meaning->sound	0.821	0.95	0.821	en:debris	fr:débris	en:debris	fr:débris	en:debris -> fr:débris -> en:debris -> fr:débris
sound->meaning->sound	0.821	0.95	0.821	en:gallery	fr:galerie	en:gallery	fr:galerie	en:gallery -> fr:galerie -> en:gallery -> fr:galerie
sound->meaning->sound	0.821	0.95	0.821	en:gallery	fr:galeries	en:gallery	fr:galerie	en:gallery -> fr:galeries -> en:gallery -> fr:galerie
sound->meaning->sound	0.821	0.95	0.821	en:mixed	fr:mixte	en:mixed	fr:mixte	en:mixed -> fr:mixte -> en:mixed -> fr:mixte
sound->meaning->sound	0.821	0.95	0.821	en:mixed	fr:mixtes	en:mixed	fr:mixte	en:mixed -> fr:mixtes -> en:mixed -> fr:mixte
sound->meaning->sound	0.821	0.95	0.821	en:orbit	fr:orbite	en:orbit	fr:orbite	en:orbit -> fr:orbite -> en:orbit -> fr:orbite
sound->meaning->sound	0.821	0.95	0.821	en:police	fr:polices	en:police	fr:polices	en:police -> fr:polices -> en:police -> fr:polices
sound->meaning->sound	0.821	0.95	0.821	en:taxi	fr:taxis	en:taxi	fr:taxis	en:taxi -> fr:taxis -> en:taxi -> fr:taxis
sound->meaning->sound	0.821	0.95	0.821	en:whiskey	fr:whisky	en:whiskey	fr:whisky	en:whiskey -> fr:whisky -> en:whiskey -> fr:whisky
sound->meaning->sound	0.812	0.95	0.825	en:process	fr:princesse	en:princess	fr:princesse	en:process -> fr:princesse -> en:princess -> fr:princesse
sound->meaning->sound	0.812	0.95	0.825	en:process	fr:princesses	en:princess	fr:princesse	en:process -> fr:princesses -> en:princess -> fr:princesse
sound->meaning->sound	0.822	0.95	0.81	en:dress	fr:adresse	en:address	fr:adresse	en:dress -> fr:adresse -> en:address -> fr:adresse
sound->meaning->sound	0.822	0.95	0.81	en:dress	fr:adresses	en:address	fr:adresse	en:dress -> fr:adresses -> en:address -> fr:adresse
sound->meaning->sound	0.792	0.95	0.836	en:explains	fr:explose	en:explode	fr:explose	en:explains -> fr:explose -> en:explode -> fr:explose
sound->meaning->sound	0.81	0.95	0.81	en:address	fr:adresse	en:address	fr:adresse	en:address -> fr:adresse -> en:address -> fr:adresse
sound->meaning->sound	0.81	0.95	0.81	en:address	fr:adresses	en:address	fr:adresse	en:address -> fr:adresses -> en:address -> fr:adresse
sound->meaning->sound	0.81	0.95	0.81	en:affect	fr:affectent	en:affect	fr:affecte	en:affect -> fr:affectent -> en:affect -> fr:affecte
sound->meaning->sound	0.81	0.95	0.81	en:machine	fr:machines	en:machine	fr:machines	en:machine -> fr:machines -> en:machine -> fr:machines
sound->meaning->sound	0.81	0.95	0.81	en:moral	fr:morale	en:moral	fr:morale	en:moral -> fr:morale -> en:moral -> fr:morale
sound->meaning->sound	0.81	0.95	0.81	en:moral	fr:morales	en:moral	fr:morale	en:moral -> fr:morales -> en:moral -> fr:morale
sound->meaning->sound	0.81	0.95	0.81	en:organ	fr:organe	en:organ	fr:organe	en:organ -> fr:organe -> en:organ -> fr:organe
sound->meaning->sound	0.81	0.95	0.81	en:organ	fr:organes	en:organ	fr:organe	en:organ -> fr:organes -> en:organ -> fr:organe
sound->meaning->sound	0.755	0.95	0.864	en:clan	fr:clones	en:clone	fr:clones	en:clan -> fr:clones -> en:clone -> fr:clones
sound->meaning->sound	0.808	0.95	0.808	en:complex	fr:complexe	en:complex	fr:complexe	en:complex -> fr:complexe -> en:complex -> fr:complexe
sound->meaning->sound	0.808	0.95	0.808	en:complex	fr:complexes	en:complex	fr:complexe	en:complex -> fr:complexes -> en:complex -> fr:complexe
sound->meaning->sound	0.833	0.95	0.781	en:boil	fr:ball	en:balls	fr:bol	en:boil -> fr:ball -> en:balls -> fr:bol
sound->meaning->sound	0.781	0.95	0.833	en:salt	fr:sols	en:soil	fr:sol	en:salt -> fr:sols -> en:soil -> fr:sol
sound->meaning->sound	0.781	0.95	0.833	en:small	fr:sol	en:soil	fr:sol	en:small -> fr:sol -> en:soil -> fr:sol
sound->meaning->sound	0.781	0.95	0.833	en:small	fr:sols	en:soil	fr:sol	en:small -> fr:sols -> en:soil -> fr:sol
sound->meaning->sound	0.781	0.95	0.833	en:stall	fr:sol	en:soil	fr:sol	en:stall -> fr:sol -> en:soil -> fr:sol
sound->meaning->sound	0.781	0.95	0.833	en:stall	fr:sols	en:soil	fr:sol	en:stall -> fr:sols -> en:soil -> fr:sol
sound->meaning->sound	0.763	0.95	0.847	en:exit	fr:existent	en:exist	fr:existe	en:exit -> fr:existent -> en:exist -> fr:existe
sound->meaning->sound	0.743	0.95	0.864	en:clown	fr:clones	en:clone	fr:clones	en:clown -> fr:clones -> en:clone -> fr:clones
sound->meaning->sound	0.785	0.95	0.822	en:floor	fr:flore	en:flora	fr:flore	en:floor -> fr:flore -> en:flora -> fr:flore
sound->meaning->sound	0.785	0.95	0.822	en:gin	fr:jean	en:jeans	fr:gin	en:gin -> fr:jean -> en:jeans -> fr:gin
sound->meaning->sound	0.785	0.95	0.822	en:life	fr:live	en:lives	fr:live	en:life -> fr:live -> en:lives -> fr:live
sound->meaning->sound	0.785	0.95	0.822	en:proof	fr:prouve	en:proves	fr:prouve	en:proof -> fr:prouve -> en:proves -> fr:prouve
sound->meaning->sound	0.785	0.95	0.822	en:town	fr:down	en:downs	fr:down	en:town -> fr:down -> en:downs -> fr:down
sound->meaning->sound	0.747	0.95	0.858	en:destined	fr:destins	en:destiny	fr:destins nient	en:destined -> fr:destins -> en:destiny -> fr:destins nient
sound->meaning->sound	0.747	0.95	0.858	en:destiny	fr:destins	en:destiny	fr:destins nient	en:destiny -> fr:destins -> en:destiny -> fr:destins nient
sound->meaning->sound	0.781	0.95	0.822	en:grew	fr:groupe	en:groups	fr:group	en:grew -> fr:groupe -> en:groups -> fr:group
sound->meaning->sound	0.781	0.95	0.822	en:grew	fr:groupes	en:groups	fr:group	en:grew -> fr:groupes -> en:groups -> fr:group
sound->meaning->sound	0.781	0.95	0.822	en:nets	fr:net	en:nets	fr:naît anses	en:nets -> fr:net -> en:nets -> fr:naît anses
sound->meaning->sound	0.786	0.95	0.81	en:effect	fr:affectent	en:affect	fr:affecte	en:effect -> fr:affectent -> en:affect -> fr:affecte
sound->meaning->sound	0.798	0.95	0.798	en:insect	fr:insecte	en:insect	fr:insecte	en:insect -> fr:insecte -> en:insect -> fr:insecte
sound->meaning->sound	0.798	0.95	0.798	en:insect	fr:insectes	en:insect	fr:insecte	en:insect -> fr:insectes -> en:insect -> fr:insecte
sound->meaning->sound	0.723	0.95	0.87	en:exception	fr:excepté	en:except	fr:excepté	en:exception -> fr:excepté -> en:except -> fr:excepté
sound->meaning->sound	0.77	0.95	0.822	en:donor	fr:down	en:downs	fr:down	en:donor -> fr:down -> en:downs -> fr:down
sound->meaning->sound	0.77	0.95	0.822	en:flour	fr:flow	en:flows	fr:flow	en:flour -> fr:flow -> en:flows -> fr:flow
sound->meaning->sound	0.77	0.95	0.822	en:flower	fr:flow	en:flows	fr:flow	en:flower -> fr:flow -> en:flows -> fr:flow
sound->meaning->sound	0.77	0.95	0.822	en:lane	fr:line	en:lines	fr:line	en:lane -> fr:line -> en:lines -> fr:line
sound->meaning->sound	0.77	0.95	0.822	en:lied	fr:line	en:lines	fr:line	en:lied -> fr:line -> en:lines -> fr:line
sound->meaning->sound	0.822	0.95	0.77	en:sports	fr:spots	en:spot	fr:spots	en:sports -> fr:spots -> en:spot -> fr:spots
sound->meaning->sound	0.822	0.95	0.77	en:support	fr:spots	en:spot	fr:spots	en:support -> fr:spots -> en:spot -> fr:spots
sound->meaning->sound	0.747	0.95	0.842	en:expenses	fr:expertises	en:expertise	fr:expertises	en:expenses -> fr:expertises -> en:expertise -> fr:expertises
sound->meaning->sound	0.741	0.95	0.847	en:straight	fr:strictes	en:strict	fr:stricte	en:straight -> fr:strictes -> en:strict -> fr:stricte
sound->meaning->sound	0.793	0.95	0.793	en:class	fr:classe	en:class	fr:classe	en:class -> fr:classe -> en:class -> fr:classe
sound->meaning->sound	0.793	0.95	0.793	en:class	fr:classes	en:class	fr:classe	en:class -> fr:classes -> en:class -> fr:classe
sound->meaning->sound	0.793	0.95	0.793	en:guard	fr:garde	en:guard	fr:garde	en:guard -> fr:garde -> en:guard -> fr:garde
sound->meaning->sound	0.793	0.95	0.793	en:guard	fr:gardes	en:guard	fr:garde	en:guard -> fr:gardes -> en:guard -> fr:garde
sound->meaning->sound	0.793	0.95	0.793	en:mark	fr:marque	en:mark	fr:marque	en:mark -> fr:marque -> en:mark -> fr:marque
sound->meaning->sound	0.793	0.95	0.793	en:mark	fr:marques	en:mark	fr:marque	en:mark -> fr:marques -> en:mark -> fr:marque
sound->meaning->sound	0.793	0.95	0.793	en:mask	fr:masque	en:mask	fr:masque	en:mask -> fr:masque -> en:mask -> fr:masque
sound->meaning->sound	0.793	0.95	0.793	en:mask	fr:masques	en:mask	fr:masque	en:mask -> fr:masques -> en:mask -> fr:masque
sound->meaning->sound	0.793	0.95	0.793	en:mosque	fr:masque	en:mask	fr:masque	en:mosque -> fr:masque -> en:mask -> fr:masque
sound->meaning->sound	0.793	0.95	0.793	en:mosque	fr:masques	en:mask	fr:masque	en:mosque -> fr:masques -> en:mask -> fr:masque
sound->meaning->sound	0.793	0.95	0.793	en:park	fr:parc	en:park	fr:parc	en:park -> fr:parc -> en:park -> fr:parc
sound->meaning->sound	0.793	0.95	0.793	en:park	fr:parcs	en:park	fr:parc	en:park -> fr:parcs -> en:park -> fr:parc
sound->meaning->sound	0.793	0.95	0.793	en:star	fr:stars	en:star	fr:stars	en:star -> fr:stars -> en:star -> fr:stars
sound->meaning->sound	0.793	0.95	0.793	en:vast	fr:vaste	en:vast	fr:vaste	en:vast -> fr:vaste -> en:vast -> fr:vaste
sound->meaning->sound	0.793	0.95	0.793	en:vast	fr:vastes	en:vast	fr:vaste	en:vast -> fr:vastes -> en:vast -> fr:vaste
sound->meaning->sound	0.763	0.95	0.822	en:pest	fr:test	en:tests	fr:test	en:pest -> fr:test -> en:tests -> fr:test
sound->meaning->sound	0.763	0.95	0.822	en:slow	fr:flow	en:flows	fr:flow	en:slow -> fr:flow -> en:flows -> fr:flow
sound->meaning->sound	0.753	0.95	0.827	en:literary	fr:librairies	en:library	fr:librairie	en:literary -> fr:librairies -> en:library -> fr:librairie
sound->meaning->sound	0.758	0.95	0.821	en:post	fr:postes	en:post	fr:pe ost	en:post -> fr:postes -> en:post -> fr:pe ost
sound->meaning->sound	0.841	0.95	0.738	en:suspect	fr:suspecte	en:suspects	fr:suspecte	en:suspect -> fr:suspecte -> en:suspects -> fr:suspecte
sound->meaning->sound	0.738	0.95	0.841	en:suspects	fr:suspecte	en:suspect	fr:suspecte	en:suspects -> fr:suspecte -> en:suspect -> fr:suspecte
