src	dst	hops	quality	chain
lauding	lord	3	0.895	en:lauding ~ fr:laure ≈ en:lord ~ fr:lord
laughed	plafonds	3	0.848	en:laughed ~ en:laughter ≈ fr:loft ~ fr:plafonds
laughed	plafond	3	0.847	en:laughed ~ en:laughter ≈ fr:loft ~ fr:plafond
laughed	loft	2	0.848	en:laughed ~ en:laughter ≈ fr:loft
laughter	plafonds	3	0.848	en:laughter ~ en:laughed ≈ fr:loft ~ fr:plafonds
laughter	plafond	3	0.847	en:laughter ~ en:laughed ≈ fr:loft ~ fr:plafond
laughter	loft	2	0.848	en:laughter ~ en:laughed ≈ fr:loft
laundry	piments	4	0.918	en:laundry ≈ fr:donnent ri ~ fr:paies pèsent ≈ en:peppers = fr:piments
laundry	poivrons	4	0.918	en:laundry ≈ fr:donnent ri ~ fr:paies pèsent ≈ en:peppers = fr:poivrons
laundry	pepper	4	0.878	en:laundry ≈ fr:donnent ri ~ fr:paies pèsent ≈ en:peppers ~ fr:pepper
lawsuit	tonnes	6	0.866	en:lawsuit ~ en:sued ≈ fr:soutes ~ fr:sotte ≈ en:sawed ~ en:torn ≈ fr:tonnes
lawsuit	tonne	6	0.866	en:lawsuit ~ en:sued ≈ fr:soutes ~ fr:sotte ≈ en:sawed ~ en:torn ≈ fr:tonne
lawsuit	étonnes	6	0.830	en:lawsuit ~ en:sued ≈ fr:soutes ~ fr:sotte ≈ en:sawed ~ en:torn ≈ fr:étonnes
layer	printemps	6	0.876	en:layer ≈ fr:lé ~ en:lo ≈ fr:lot ~ en:lot ≈ fr:lente ~ fr:printemps
layer	basses	6	0.866	en:layer ≈ fr:lé ~ en:lo ≈ fr:lots ~ fr:lot ≈ en:low = fr:basses
layer	basse	6	0.866	en:layer ≈ fr:lé ~ en:lo ≈ fr:lots ~ fr:lot ≈ en:low = fr:basse
lazy	lévi	2	0.847	en:lazy ≈ fr:lé xi ~ fr:lévi
lb	ailes	2	0.972	en:lb ≈ fr:aile bis ~ fr:ailes
lb	aile	2	0.972	en:lb ≈ fr:aile bis ~ fr:aile
leaders	redouté	2	0.950	en:leaders ≈ fr:lient aise ~ fr:redouté
leadership	chips	6	0.955	en:leadership ≈ fr:lient chipe ~ fr:freinent chipe ≈ en:friendship ~ en:friendships ≈ fr:freinent chips ~ fr:chips
leadership	amitié	4	0.950	en:leadership ≈ fr:lient chipe ~ fr:freinent chipe ≈ en:friendship ~ fr:amitié
leadership	amitiés	4	0.946	en:leadership ≈ fr:lient chipe ~ fr:freinent chipe ≈ en:friendship ~ fr:amitiés
leads	lièvre	2	0.868	en:leads ≈ fr:lisent ~ fr:lièvre
leafy	laitier	2	0.924	en:leafy ≈ fr:lisser ~ fr:laitier
league	ville	4	0.923	en:league ≈ fr:ligues = en:leagues ≈ fr:lise ~ fr:ville
league	clara	4	0.922	en:league ≈ fr:ligues = en:leagues ≈ fr:lise ~ fr:clara
league	lièvre	4	0.922	en:league ≈ fr:ligues = en:leagues ≈ fr:lisent ~ fr:lièvre
leagues	bols	5	0.929	en:leagues = fr:ligues ≈ en:league ~ en:baseball ≈ fr:pays bol ~ fr:bols
leagues	bélier	5	0.892	en:leagues = fr:ligues ≈ en:league ~ en:baseball ≈ fr:bémol ~ fr:bélier
leagues	béni	5	0.891	en:leagues = fr:ligues ≈ en:league ~ en:baseball ≈ fr:bémol ~ fr:béni
leak	menteuse	5	0.949	en:leak ~ en:leaky ≈ fr:ligués ~ fr:lisez ≈ en:lieder ~ fr:menteuse
leak	savait	3	0.948	en:leak ~ en:leaky ≈ fr:ligués ~ fr:savait
leak	liée	3	0.948	en:leak ~ en:leaky ≈ fr:ligués ~ fr:liée
leaked	menteuse	5	0.921	en:leaked ~ en:leaky ≈ fr:ligués ~ fr:lisez ≈ en:lieder ~ fr:menteuse
leaked	comme	5	0.871	en:leaked ~ en:leak ≈ fr:laïque ~ fr:laïques ≈ en:like = fr:comme
leaked	aime	5	0.871	en:leaked ~ en:leak ≈ fr:laïque ~ fr:laïques ≈ en:like = fr:aime
leaks	tas	6	0.856	en:leaks ~ en:leaked ≈ fr:dicte ~ fr:digue ≈ en:dig ~ en:ti ≈ fr:tas
leaks	ta	6	0.856	en:leaks ~ en:leaked ≈ fr:dicte ~ fr:digue ≈ en:dig ~ en:ti ≈ fr:ta
leaks	menteuse	5	0.940	en:leaks ~ en:leaky ≈ fr:ligués ~ fr:lisez ≈ en:lieder ~ fr:menteuse
leaky	comme	5	0.886	en:leaky ~ en:leak ≈ fr:laïque ~ fr:laïques ≈ en:like = fr:comme
leaky	aime	5	0.886	en:leaky ~ en:leak ≈ fr:laïque ~ fr:laïques ≈ en:like = fr:aime
leaky	aiment	5	0.886	en:leaky ~ en:leak ≈ fr:laïque ~ fr:laïques ≈ en:like = fr:aiment
leap	plafonds	3	0.907	en:leap ~ en:leapt ≈ fr:loft ~ fr:plafonds
leap	plafond	3	0.907	en:leap ~ en:leapt ≈ fr:loft ~ fr:plafond
leap	loft	2	0.937	en:leap ~ en:leapt ≈ fr:loft
leaped	quint	5	0.892	en:leaped ~ en:leap ≈ fr:clips ~ fr:clip ≈ en:quip ~ fr:quint
leaped	plafonds	4	0.886	en:leaped ≈ fr:lift ~ en:lift ≈ fr:loft ~ fr:plafonds
leaped	plafond	4	0.885	en:leaped ≈ fr:lift ~ en:lift ≈ fr:loft ~ fr:plafond
leapt	quint	5	0.903	en:leapt ~ en:leap ≈ fr:clips ~ fr:clip ≈ en:quip ~ fr:quint
leapt	plafonds	5	0.899	en:leapt ~ en:leaped ≈ fr:lift ~ en:lift ≈ fr:loft ~ fr:plafonds
leapt	plafond	5	0.899	en:leapt ~ en:leaped ≈ fr:lift ~ en:lift ≈ fr:loft ~ fr:plafond
lease	weed	3	0.923	en:lease ~ fr:leasing ≈ en:weeding ~ fr:weed
lease	luce	2	0.997	en:lease ≈ fr:lys ~ fr:luce
lease	lumière	2	0.992	en:lease ≈ fr:lys ~ fr:lumière
leases	viril	4	0.913	en:leases ≈ fr:lis aise ~ fr:main lis ≈ en:manly = fr:viril
leases	macho	4	0.902	en:leases ≈ fr:lis aise ~ fr:main lis ≈ en:manly ~ fr:macho
leases	masculine	4	0.897	en:leases ≈ fr:lis aise ~ fr:main lis ≈ en:manly ~ fr:masculine
least	désir	6	0.907	en:least ≈ fr:list ~ en:list ≈ fr:liste ~ fr:listes ≈ en:lust = fr:désir
least	luxure	6	0.907	en:least ≈ fr:list ~ en:list ≈ fr:liste ~ fr:listes ≈ en:lust = fr:luxure
least	sensuel	6	0.897	en:least ≈ fr:list ~ en:list ≈ fr:liste ~ fr:listes ≈ en:lust ~ fr:sensuel
leave	vies	5	0.895	en:leave ~ en:leaving ≈ fr:living ~ fr:live ≈ en:lives = fr:vies
leave	vivante	5	0.895	en:leave ~ en:leaving ≈ fr:living ~ fr:live ≈ en:alive = fr:vivante
leave	vivants	5	0.895	en:leave ~ en:leaving ≈ fr:living ~ fr:live ≈ en:alive = fr:vivants
leaving	olives	2	0.876	en:leaving ~ en:leave ≈ fr:olives
leaving	olive	2	0.876	en:leaving ~ en:leave ≈ fr:olive
leaving	livres	2	0.876	en:leaving ~ en:leave ≈ fr:livres
lection	lexique	2	0.843	en:lection ≈ fr:lexème ~ fr:lexique
lecture	brunch	6	0.918	en:lecture ~ en:lectures ≈ fr:liguent chaise ~ fr:bradent chaise ≈ en:branches ~ en:branch ≈ fr:brunch
lecture	échelles	6	0.853	en:lecture ~ en:lectures ≈ fr:liguent chaise ~ fr:chaise ≈ en:shells ~ en:shell ≈ fr:échelles
lecture	échelle	6	0.853	en:lecture ~ en:lectures ≈ fr:liguent chaise ~ fr:chaise ≈ en:shells ~ en:shell ≈ fr:échelle
lecturer	toitures	6	0.930	en:lecturer ≈ fr:liguent serez ~ fr:tain digne ≈ en:tending ~ en:tended ≈ fr:tain dites ~ fr:toitures
lecturer	viandes	6	0.929	en:lecturer ≈ fr:liguent serez ~ fr:tain digne ≈ en:tending ~ en:tended ≈ fr:tain dites ~ fr:viandes
lecturer	tain dites	5	0.934	en:lecturer ≈ fr:liguent serez ~ fr:tain digne ≈ en:tending ~ en:tended ≈ fr:tain dites
lectures	fracture	5	0.963	en:lectures ~ en:lecture ≈ fr:liguent chez ~ fr:traquent chez ≈ en:fracture ~ fr:fracture
lectures	fractures	5	0.960	en:lectures ~ en:lecture ≈ fr:liguent chez ~ fr:traquent chez ≈ en:fracture ~ fr:fractures
lectures	biblique	5	0.944	en:lectures ~ en:lecture ≈ fr:liguent chez ~ fr:scrutent chez ≈ en:scripture ~ fr:biblique
led	ted	2	0.973	en:led ≈ fr:laide ~ fr:ted
lee	légalité	6	0.914	en:lee ≈ fr:lit ~ en:lit ≈ fr:let ~ en:let ≈ fr:houlette ~ fr:légalité
lee	laid	6	0.913	en:lee ≈ fr:lit ~ en:lit ≈ fr:let ~ en:letting ≈ fr:laid in ~ fr:laid
lee	plier	6	0.909	en:lee ≈ fr:lit = en:bed ≈ fr:bled ~ en:bleeding ≈ fr:plient in ~ fr:plier
leg	randy	6	0.921	en:leg ≈ fr:legs = en:legacy ≈ fr:lez ceci ~ fr:rhin dit ≈ en:randy ~ fr:randy
leg	coquine	6	0.920	en:leg ≈ fr:legs = en:legacy ≈ fr:lez ceci ~ fr:ceci ≈ en:saucy = fr:coquine
leg	randall	6	0.884	en:leg ≈ fr:legs = en:legacy ≈ fr:lez ceci ~ fr:rhin dit ≈ en:randy ~ fr:randall
legacy	patte	3	0.967	en:legacy = fr:legs ≈ en:leg = fr:patte
legacy	jambes	3	0.967	en:legacy = fr:legs ≈ en:leg = fr:jambes
legacy	cuisse	3	0.967	en:legacy = fr:legs ≈ en:leg = fr:cuisse
legally	leaders	5	0.900	en:legally ~ en:legal ≈ fr:lies gal ~ fr:lies dises ≈ en:leaders ~ fr:leaders
legally	dirigeants	5	0.896	en:legally ~ en:legal ≈ fr:lies gal ~ fr:lies dises ≈ en:leaders ~ fr:dirigeants
legally	meneurs	5	0.890	en:legally ~ en:legal ≈ fr:lies gal ~ fr:lies dises ≈ en:leaders = fr:meneurs
legendary	rosso	4	0.925	en:legendary ≈ fr:laid gênent ri ~ fr:raies lis ≈ en:redly ~ fr:rosso
legendary	piments	4	0.920	en:legendary ≈ fr:laid gênent ri ~ fr:paies pèsent ≈ en:peppers = fr:piments
legendary	poivrons	4	0.920	en:legendary ≈ fr:laid gênent ri ~ fr:paies pèsent ≈ en:peppers = fr:poivrons
legion	région	4	0.966	en:legion ≈ fr:lient gêne ~ fr:rient gêne ≈ en:region ~ fr:région
legion	rient gêne	2	0.958	en:legion ≈ fr:lient gêne ~ fr:rient gêne
legion	gêné	2	0.957	en:legion ≈ fr:lient gêne ~ fr:gêné
legs	patte	3	0.983	en:legs ~ fr:legs ≈ en:leg = fr:patte
legs	jambes	3	0.983	en:legs ~ fr:legs ≈ en:leg = fr:jambes
legs	cuisse	3	0.983	en:legs ~ fr:legs ≈ en:leg = fr:cuisse
lend	remet hisse	6	0.907	en:lend ~ en:lending ≈ fr:lin digne ~ fr:raies ledit ≈ en:remedy ~ en:remedies ≈ fr:remet hisse
lend	wonder	5	0.945	en:lend ~ en:lender ≈ fr:lin des ~ fr:van des ≈ en:wonder ~ fr:wonder
lend	errer	5	0.935	en:lend ~ en:lender ≈ fr:lin des ~ fr:van des ≈ en:wander = fr:errer
lender	ted	6	0.907	en:lender ≈ fr:lin des ~ fr:lin dos ≈ en:lenders ~ en:lend ≈ fr:laide ~ fr:ted
lender	laine	5	0.899	en:lender ≈ fr:lin des ~ fr:lin dos ≈ en:lenders ~ en:lend ≈ fr:laine
lender	laide	5	0.899	en:lender ≈ fr:lin des ~ fr:lin dos ≈ en:lenders ~ en:lend ≈ fr:laide
lenders	ted	6	0.915	en:lenders ≈ fr:lin dos ~ fr:lin des ≈ en:lender ~ en:lend ≈ fr:laide ~ fr:ted
lenders	wonder	5	0.953	en:lenders ~ en:lender ≈ fr:lin des ~ fr:van des ≈ en:wonder ~ fr:wonder
lenders	errer	5	0.943	en:lenders ~ en:lender ≈ fr:lin des ~ fr:van des ≈ en:wander = fr:errer
lending	retombée	6	0.911	en:lending ≈ fr:lin digne ~ fr:raies ledit ≈ en:remedy ~ en:remedies ≈ fr:remet hisse ~ fr:retombée
lending	refaire	6	0.910	en:lending ≈ fr:lin digne ~ fr:raies ledit ≈ en:remedy ~ en:remedies ≈ fr:remet hisse ~ fr:refaire
lending	retombées	6	0.909	en:lending ≈ fr:lin digne ~ fr:raies ledit ≈ en:remedy ~ en:remedies ≈ fr:remet hisse ~ fr:retombées
lens	routes	6	0.930	en:lens ~ en:lenses ≈ fr:laines aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:routes
lens	route	6	0.930	en:lens ~ en:lenses ≈ fr:laines aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:route
lens	routine	6	0.926	en:lens ~ en:lenses ≈ fr:laines aise ~ fr:ruent aise ≈ en:rooters ~ en:rooting ≈ fr:routine
lenses	routes	6	0.930	en:lenses ≈ fr:laines aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:route ~ fr:routes
lenses	route	6	0.930	en:lenses ≈ fr:laines aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:routes ~ fr:route
lenses	root	6	0.921	en:lenses ≈ fr:laines aise ~ fr:ruent aise ≈ en:routers ~ fr:routes ≈ en:root ~ fr:root
less	lettonie	6	0.968	en:less ≈ fr:laisses ~ fr:laissent ≈ en:lesser ~ en:lessen ≈ fr:lettone ~ fr:lettonie
less	légalité	6	0.889	en:less ≈ fr:laisses ~ fr:laissent ≈ en:lets ~ en:let ≈ fr:houlette ~ fr:légalité
less	lit	6	0.885	en:less ≈ fr:laisses ~ fr:laissent ≈ en:lets ~ fr:let ≈ en:lit ~ fr:lit
lessee	lettonie	6	0.968	en:lessee ≈ fr:laisser ~ fr:laisse ≈ en:lesser ~ en:lessen ≈ fr:lettone ~ fr:lettonie
lessee	moins	4	0.976	en:lessee ≈ fr:laisser ~ fr:laisse ≈ en:less ~ fr:moins
lessee	moindre	4	0.972	en:lessee ≈ fr:laisser ~ fr:laisse ≈ en:lesser = fr:moindre
lessen	lettres	6	0.885	en:lessen ~ en:lesser ≈ fr:laisses ~ fr:laissent ≈ en:lets ~ en:let ≈ fr:lettres
lessen	lettre	6	0.885	en:lessen ~ en:lesser ≈ fr:laisses ~ fr:laissent ≈ en:lets ~ en:let ≈ fr:lettre
lessen	houlette	6	0.885	en:lessen ~ en:lesser ≈ fr:laisses ~ fr:laissent ≈ en:lets ~ en:let ≈ fr:houlette
lesser	légalité	6	0.889	en:lesser ≈ fr:laisses ~ fr:laissent ≈ en:lets ~ en:let ≈ fr:houlette ~ fr:légalité
lesser	lit	6	0.885	en:lesser ≈ fr:laisses ~ fr:laissent ≈ en:lets ~ fr:let ≈ en:lit ~ fr:lit
lesser	allumé	6	0.877	en:lesser ≈ fr:laisses ~ fr:laissent ≈ en:lets ~ fr:let ≈ en:lit = fr:allumé
lesson	an	6	0.960	en:lesson ≈ fr:laids haine ~ fr:haine ≈ en:in ~ fr:in ≈ en:an ~ fr:an
lesson	ânes	6	0.949	en:lesson ≈ fr:laids haine ~ fr:haine ≈ en:in ~ fr:in ≈ en:an ~ fr:ânes
lesson	thèse	6	0.935	en:lesson ≈ fr:laids haine ~ fr:haines ester ≈ en:investor ~ en:investors ≈ fr:nouées thèse ~ fr:thèse
lest	lester	2	0.962	en:lest ≈ fr:lest ~ fr:lester
let	lots	6	0.872	en:let ~ en:letting ≈ fr:laid in ~ en:lay ≈ fr:lé ~ en:lo ≈ fr:lots
let	lot	6	0.872	en:let ~ en:letting ≈ fr:laid in ~ en:lay ≈ fr:lé ~ en:lo ≈ fr:lot
let	ghetto	6	0.868	en:let ~ en:lets ≈ fr:laid anses ~ fr:guet anses ≈ en:gets ~ en:get ≈ fr:ghetto
lethal	leaders	5	0.905	en:lethal ~ en:deadly ≈ fr:dettes lies ~ fr:lies dises ≈ en:leaders ~ fr:leaders
lethal	normalement	5	0.902	en:lethal ~ en:deadly ≈ fr:dettes lies ~ fr:nomma lies ≈ en:normally ~ fr:normalement
lethal	dirigeants	5	0.901	en:lethal ~ en:deadly ≈ fr:dettes lies ~ fr:lies dises ≈ en:leaders ~ fr:dirigeants
lets	lé	6	0.862	en:lets ~ en:let ≈ fr:lettres ~ en:letters ≈ fr:laid aise ~ en:lay ≈ fr:lé
lets	les	6	0.862	en:lets ~ en:let ≈ fr:lettres ~ en:letters ≈ fr:laid aise ~ en:lay ≈ fr:les
lets	laps	6	0.851	en:lets ~ en:let ≈ fr:lettre ~ en:letter ≈ fr:lèvres ~ en:lips ≈ fr:laps
letter	lé	6	0.872	en:letter ~ fr:lettre ≈ en:let ~ en:letting ≈ fr:laid in ~ en:lay ≈ fr:lé
letter	les	6	0.872	en:letter ~ fr:lettre ≈ en:let ~ en:letting ≈ fr:laid in ~ en:lay ≈ fr:les
letter	laid	5	0.900	en:letter ~ fr:lettre ≈ en:let ~ en:letting ≈ fr:laid in ~ fr:laid
letters	moins	6	0.909	en:letters ≈ fr:laid aise ~ fr:laid in ≈ en:letting ~ fr:laisse ≈ en:less ~ fr:moins
letters	moindre	6	0.906	en:letters ≈ fr:laid aise ~ fr:laid in ≈ en:letting ~ fr:laisse ≈ en:lesser = fr:moindre
letters	lueur	6	0.906	en:letters ≈ fr:laid aise ~ fr:laid in ≈ en:letting ~ fr:laisse ≈ en:lesser ~ fr:lueur
letting	lots	6	0.874	en:letting ≈ fr:laid in ~ en:lay ≈ fr:lé ~ en:lo ≈ fr:lot ~ fr:lots
letting	lot	6	0.874	en:letting ≈ fr:laid in ~ en:lay ≈ fr:lé ~ en:lo ≈ fr:lots ~ fr:lot
letting	lé	6	0.870	en:letting ~ en:let ≈ fr:lettres ~ en:letters ≈ fr:laid aise ~ en:lay ≈ fr:lé
levee	éveil	4	0.935	en:levee ≈ fr:lever = en:sunrise ≈ fr:son rase ~ fr:éveil
levee	son rase	3	0.941	en:levee ≈ fr:lever = en:sunrise ≈ fr:son rase
level	des	6	0.918	en:level ≈ fr:laids elle ~ fr:gras elle ≈ en:gravel ~ en:dusty ≈ fr:des tee ~ fr:des
level	des tee	5	0.918	en:level ≈ fr:laids elle ~ fr:gras elle ≈ en:gravel ~ en:dusty ≈ fr:des tee
level	pistolet	4	0.958	en:level ≈ fr:laids elle ~ fr:pissent elle ≈ en:pistol ~ fr:pistolet
levy	rosso	4	0.947	en:levy ≈ fr:lez vies ~ fr:raies lis ≈ en:redly ~ fr:rosso
levy	ondes	2	0.983	en:levy ≈ fr:lez vies ~ fr:ondes
levy	havane	2	0.981	en:levy ≈ fr:lez vies ~ fr:havane
lewis	bêtement	6	0.954	en:lewis ≈ fr:louise ~ fr:loupe ≈ en:loop ~ en:loopy ≈ fr:loupé ~ fr:bêtement
lewis	bêta	6	0.953	en:lewis ≈ fr:louise ~ fr:loupe ≈ en:loop ~ en:loopy ≈ fr:loupé ~ fr:bêta
lewis	loupé	5	0.958	en:lewis ≈ fr:louise ~ fr:loupe ≈ en:loop ~ en:loopy ≈ fr:loupé
liberties	queue	6	0.910	en:liberties ≈ fr:levait aise ~ fr:las aise ≈ en:losses ~ en:loses ≈ fr:loues aise ~ fr:queue
liberties	queues	6	0.906	en:liberties ≈ fr:levait aise ~ fr:las aise ≈ en:losses ~ en:loses ≈ fr:loues aise ~ fr:queues
liberties	floue	6	0.897	en:liberties ≈ fr:levait aise ~ fr:las aise ≈ en:losses ~ en:loses ≈ fr:loues aise ~ fr:floue
libraries	bibliothèques	3	0.909	en:libraries ~ en:library ≈ fr:librairies ~ fr:bibliothèques
libraries	librairies	2	0.896	en:libraries ~ en:library ≈ fr:librairies
libraries	librairie	2	0.896	en:libraries ~ en:library ≈ fr:librairie
lift	libyen	5	0.937	en:lift ~ fr:lift ≈ en:lipped ~ en:lippy ≈ fr:libye ~ fr:libyen
lift	libyens	5	0.936	en:lift ~ fr:lift ≈ en:lipped ~ en:lippy ≈ fr:libye ~ fr:libyens
lift	libyenne	5	0.934	en:lift ~ fr:lift ≈ en:lipped ~ en:lippy ≈ fr:libye ~ fr:libyenne
lightning	ravin	3	0.903	en:lightning = fr:foudre ≈ en:food ~ fr:ravin
lightning	alimentaire	3	0.898	en:lightning = fr:foudre ≈ en:food ~ fr:alimentaire
like	matières	5	0.969	en:like = fr:aime ≈ en:em ~ en:en ≈ fr:aine ~ fr:matières
like	aine	4	0.977	en:like = fr:aime ≈ en:em ~ en:en ≈ fr:aine
like	ist	3	0.969	en:like = fr:aime ≈ en:em ~ fr:ist
likely	blade	5	0.913	en:likely ~ en:possibly ≈ fr:pas blé ~ fr:blé ode ≈ en:blade ~ fr:blade
likely	lame	5	0.903	en:likely ~ en:possibly ≈ fr:pas blé ~ fr:blé ode ≈ en:blade = fr:lame
likely	blé	3	0.929	en:likely ~ en:possibly ≈ fr:pas blé ~ fr:blé
likes	matières	5	0.969	en:likes = fr:aime ≈ en:em ~ en:en ≈ fr:aine ~ fr:matières
likes	aine	4	0.977	en:likes = fr:aime ≈ en:em ~ en:en ≈ fr:aine
likes	ist	3	0.969	en:likes = fr:aime ≈ en:em ~ fr:ist
lime	choix	5	0.899	en:lime = fr:chaux ≈ en:show ~ en:shows ≈ fr:chose ~ fr:choix
lime	choses	4	0.882	en:lime = fr:chaux ≈ en:show ~ en:shows ≈ fr:choses
lime	chose	4	0.882	en:lime = fr:chaux ≈ en:show ~ en:shows ≈ fr:chose
line	files	5	0.924	en:line ~ fr:line ≈ en:lined ~ en:fila ≈ fr:filer ~ fr:files
line	fichiers	5	0.923	en:line ~ fr:line ≈ en:lined ~ en:fila ≈ fr:filer ~ fr:fichiers
line	fichier	5	0.923	en:line ~ fr:line ≈ en:lined ~ en:fila ≈ fr:filer ~ fr:fichier
lined	file	6	0.927	en:lined ~ en:fila ≈ fr:filer ~ fr:files ≈ en:feels ~ en:feel ≈ fr:file
lined	fil	6	0.927	en:lined ~ en:fila ≈ fr:filer ~ fr:files ≈ en:feels ~ en:feel ≈ fr:fil
lined	fêtes	6	0.924	en:lined ~ en:fila ≈ fr:filer ~ fr:files ≈ en:feel ~ en:felt ≈ fr:fêtes
liner	prolongée	6	0.934	en:liner ≈ fr:line ~ en:line ≈ fr:lacs haines ~ fr:axent haines aide ≈ en:extended = fr:prolongée
liner	étendu	6	0.934	en:liner ≈ fr:line ~ en:line ≈ fr:lacs haines ~ fr:axent haines aide ≈ en:extended = fr:étendu
liner	prolongé	6	0.934	en:liner ≈ fr:line ~ en:line ≈ fr:lacs haines ~ fr:axent haines aide ≈ en:extended = fr:prolongé
lines	externes	6	0.890	en:lines ~ en:line ≈ fr:lacs haines ~ fr:axent haines in ≈ en:extending ~ en:extend ≈ fr:externes
lines	externes haines	6	0.880	en:lines ~ en:line ≈ fr:lacs haines ~ fr:axent haines in ≈ en:extending ~ en:extension ≈ fr:externes haines
lines	files	5	0.918	en:lines ~ fr:line ≈ en:lined ~ en:fila ≈ fr:filer ~ fr:files
lipped	plafonds	4	0.879	en:lipped ≈ fr:lift ~ en:lift ≈ fr:loft ~ fr:plafonds
lipped	plafond	4	0.879	en:lipped ≈ fr:lift ~ en:lift ≈ fr:loft ~ fr:plafond
lipped	libyen	3	0.923	en:lipped ~ en:lippy ≈ fr:libye ~ fr:libyen
lippy	libyen	2	0.967	en:lippy ≈ fr:libye ~ fr:libyen
lippy	libyens	2	0.967	en:lippy ≈ fr:libye ~ fr:libyens
lippy	libyenne	2	0.962	en:lippy ≈ fr:libye ~ fr:libyenne
lips	laid in	6	0.894	en:lips ~ fr:lèvres ≈ en:letter ~ fr:lettre ≈ en:let ~ en:letting ≈ fr:laid in
lips	laid anses	6	0.865	en:lips ~ fr:lèvres ≈ en:letter ~ fr:lettre ≈ en:let ~ en:lets ≈ fr:laid anses
lips	laisses	6	0.858	en:lips ~ fr:lèvres ≈ en:letter ~ fr:lettre ≈ en:let ~ en:lets ≈ fr:laisses
list	massimo	3	0.928	en:list ~ fr:list ≈ en:least ~ fr:massimo
list	désir	3	0.890	en:list ~ fr:listes ≈ en:lust = fr:désir
list	luxure	3	0.890	en:list ~ fr:listes ≈ en:lust = fr:luxure
listed	pris ci	6	0.935	en:listed ≈ fr:laissent aide ~ fr:prennent aide ≈ en:branded ~ en:branding ≈ fr:brin digne ~ fr:pris ci
listed	lin digne	6	0.935	en:listed ≈ fr:laissent aide ~ fr:prennent aide ≈ en:branded ~ en:branding ≈ fr:brin digne ~ fr:lin digne
listed	tweet	6	0.929	en:listed ≈ fr:laissent aide ~ fr:tissent aide ≈ en:twisted ~ fr:twist ≈ en:tweet ~ fr:tweet
lit	lee	3	1.000	en:lit ~ fr:lit ≈ en:lee ~ fr:lee
literally	rarement	5	0.888	en:literally ~ en:really ≈ fr:relis ~ fr:relie ≈ en:rarely ~ fr:rarement
literally	connexes	4	0.837	en:literally ~ en:really ≈ fr:relie = en:connects ≈ fr:connexes
literally	relis	3	0.876	en:literally ~ en:really ≈ fr:relie ~ fr:relis
litre	clôtures	6	0.933	en:litre ≈ fr:lutter ~ fr:boutis ≈ en:booty = fr:fesses ≈ en:fence = fr:clôtures
litre	clôture	6	0.933	en:litre ≈ fr:lutter ~ fr:boutis ≈ en:booty = fr:fesses ≈ en:fence = fr:clôture
litre	barrière	6	0.933	en:litre ≈ fr:lutter ~ fr:boutis ≈ en:booty = fr:fesses ≈ en:fence = fr:barrière
litter	laitiers	2	0.963	en:litter ≈ fr:laiteux ~ fr:laitiers
litter	lattes	2	0.954	en:litter ≈ fr:laiteux ~ fr:lattes
litter	lait	2	0.953	en:litter ≈ fr:laiteux ~ fr:lait
live	vies	3	0.924	en:live ~ fr:live ≈ en:lives = fr:vies
live	vivante	3	0.924	en:live ~ fr:live ≈ en:alive = fr:vivante
live	vivants	3	0.924	en:live ~ fr:live ≈ en:alive = fr:vivants
lobby	toutefois	6	0.943	en:lobby = fr:hall ≈ en:all = fr:toute ≈ en:toot ~ en:toot were ≈ fr:toutefois
lobby	tels	6	0.920	en:lobby = fr:hall ≈ en:all = fr:tous ≈ en:to ~ en:till ≈ fr:tels
lobby	too	5	0.970	en:lobby = fr:hall ≈ en:all = fr:tous ≈ en:too ~ fr:too
looby	aimez	2	0.968	en:looby ≈ fr:lubie ~ fr:aimez
loop	nécessite	5	0.906	en:loop ~ en:loopy ≈ fr:loupé = en:missed ≈ fr:must ~ fr:nécessite
loop	must	4	0.908	en:loop ~ en:loopy ≈ fr:loupé = en:missed ≈ fr:must
loop	bêtement	3	0.949	en:loop ~ en:loopy ≈ fr:loupé ~ fr:bêtement
loopy	nécessite	5	0.868	en:loopy ~ en:loop ≈ fr:loupé = en:missed ≈ fr:must ~ fr:nécessite
loopy	must	4	0.861	en:loopy ~ en:loop ≈ fr:loupé = en:missed ≈ fr:must
loopy	loués	3	0.967	en:loopy ~ en:loop ≈ fr:loupe ~ fr:loués
looter	clôtures	6	0.936	en:looter ≈ fr:lutter ~ fr:boutis ≈ en:booty = fr:fesses ≈ en:fence = fr:clôtures
looter	clôture	6	0.936	en:looter ≈ fr:lutter ~ fr:boutis ≈ en:booty = fr:fesses ≈ en:fence = fr:clôture
looter	barrière	6	0.936	en:looter ≈ fr:lutter ~ fr:boutis ≈ en:booty = fr:fesses ≈ en:fence = fr:barrière
lopped	lobby	2	0.892	en:lopped ~ en:loppy ≈ fr:lobby
lopped	plafonds	2	0.881	en:lopped ≈ fr:loft ~ fr:plafonds
lopped	plafond	2	0.880	en:lopped ≈ fr:loft ~ fr:plafond
lord	aimant	5	0.939	en:lord ~ fr:lord ≈ en:lords ~ en:lording ≈ fr:loden ~ fr:aimant
