word	variant	zipf
matin elle	matins elle	3.84
matin elle	matines elle	2.38
matin elle	matin elles	5.66
matin elle	matinées elle	2.84
mat aise	mate aise	3.57
mat aise	mates aise	2.85
mat aise	mats aise	3.04
mat aise	mata aise	3.11
mat aise	mater aise	3.73
mat aise	maté aise	3.07
mat aise	matez aise	2.76
mat aise	mat aisé	3.62
mat aise	matant aise	2.29
mat aise	mat aises	2.78
mat rosse	mates rosse	2.85
mat rosse	matant rosse	2.29
mat rosse	maté rosse	3.07
mat rosse	mat rosser	2.27
mat rosse	mat rossez	0.00
mat rosse	matez rosse	2.76
mat rosse	mat rossait	0.00
mat rosse	mata rosse	3.11
mat rosse	mate rosse	3.57
mat rosse	mater rosse	3.73
mat rosse	mat rossa	2.44
mat rosse	mats rosse	3.04
mat rosse	mat rossent	0.00
mat rosse	mat rosses	1.55
mat rosse	mat rossé	2.11
met chaud	mets chaud	4.76
met chaud	met chauds	3.88
met chaud	met chaudes	3.76
met chaud	meta chaud	3.10
met chaud	met chaude	4.28
met chaud	meter chaud	2.37
mais aide	mais aides	4.39
mais aide	mais aidez	3.94
mais aide	mais aident	3.83
mais aide	mai aide	5.24
mais aide	mais aidé	4.33
mais aide	mais aidant	3.67
mais aide	mais aider	5.09
mais aide	maisons aide	4.75
mais aide	mais aida	3.17
mais aide	mais aidait	3.21
mais aise	mais aisé	3.62
mais aise	maisons aise	4.75
mais aise	mai aise	5.24
mais aise	mais aises	2.78
met bol	met bole	2.03
met bol	met bolées	0.00
met bol	met bola	2.53
met bol	met bolas	1.89
met bol	meta bol	3.10
met bol	met bolée	1.59
met bol	mets bol	4.76
met bol	met bols	3.05
met bol	meter bol	2.37
met elle	met eller	2.43
met elle	met ella	3.34
met elle	meter elle	2.37
met elle	meta elle	3.10
met elle	met ellé	2.04
met elle	met elles	5.66
met elle	mets elle	4.76
met scène	meter scène	2.37
met scène	mets scène	4.76
met scène	met scènes	4.37
met scène	meta scène	3.10
mystique	mystiques	3.21
met lis	mets lis	4.76
met lis	meter lis	2.37
met lis	met lisa	4.00
met lis	met li	4.22
met lis	met lisait	3.36
met lis	met lisez	4.01
met lis	met lisant	3.91
met lis	met lise	3.73
met lis	met lisent	3.65
met lis	met lisée	3.43
met lis	meta lis	3.10
main hisse	maine hisse	3.84
main hisse	main hissé	2.91
main hisse	main hissent	2.38
main hisse	maina hisse	2.00
main hisse	main hisser	3.24
main hisse	main hissant	2.38
main hisse	main hissez	1.88
main hisse	main hissa	2.04
main hisse	mains hisse	5.04
main hisse	main hissait	1.86
main est	main estas	2.09
main est	main este	3.13
main est	mains est	5.04
main est	main estée	2.19
main est	main estes	2.50
main est	maine est	3.84
main est	main esta	2.84
main est	main ester	2.91
main est	main esté	2.51
main est	maina est	2.00
main des	mains des	5.04
main des	main dess	2.91
main des	main desai	2.02
main des	main de	7.68
main des	maina des	2.00
main des	maine des	3.84
mènent elle	mènent ella	3.34
mènent elle	mènent eller	2.43
mènent elle	mènent elles	5.66
mènent elle	mènent ellé	2.04
main chaîne	maina chaîne	2.00
main chaîne	maine chaîne	3.84
main chaîne	main chaînes	4.32
main chaîne	mains chaîne	5.04
main taux	maine taux	3.84
main taux	mains taux	5.04
main taux	maina taux	2.00
met chez	mets chez	4.76
met chez	meta chez	3.10
met chez	meter chez	2.37
mets rient	met rient	5.12
mécènes je	mécènes ja	3.68
mécènes je	mécènes jez	2.07
mécènes je	mécènes jee	2.45
mécènes je	mécènes jes	2.32
mécènes je	mécènes jé	2.78
mécènes je	mécène je	3.12
mécènes je	mécènes jer	2.45
mais in	mais ine	2.72
mais in	mais inez	2.37
mais in	mais ins	3.15
mais in	mai in	5.24
mais in	mais ines	2.85
mais in	maisons in	4.75
mais in	mais inés	2.22
mais in	mais ina	3.17
mets sis	met sis	5.12
mets sis	mets sises	2.08
mets sis	mets sise	3.08
mets sis	mets si	6.46
met aide	met aidait	3.21
met aide	met aident	3.83
met aide	met aidant	3.67
met aide	meta aide	3.10
met aide	met aidez	3.94
met aide	met aidé	4.33
met aide	met aida	3.17
met aide	met aides	4.39
met aide	meter aide	2.37
met aide	met aider	5.09
met aide	mets aide	4.76
met reg	met rega	2.27
met reg	met regent	2.54
met reg	meta reg	3.10
met reg	meter reg	2.37
met reg	mets reg	4.76
mais tresses	mai tresses	5.24
mais tresses	mais tresse	3.02
mais tresses	maisons tresses	4.75
mais tee	mai tee	5.24
mais tee	maisons tee	4.75
mais tee	mais tea	3.48
mais tee	mais tees	2.07
aiment aile	aiment ailé	2.85
aiment aile	aiment ailes	4.27
aiment aimes	aiment aime	5.52
mot haine	mota haine	2.53
mot haine	mot haines	3.20
mot haine	mots haine	5.16
mot est	mot este	3.13
mot est	mota est	2.53
mot est	mot ester	2.91
mot est	mot estée	2.19
mot est	mots est	5.16
mot est	mot estas	2.09
mot est	mot esté	2.51
mot est	mot esta	2.84
mot est	mot estes	2.50
manient aide	manient aides	4.39
manient aide	manient aidant	3.67
manient aide	manient aida	3.17
manient aide	manient aidait	3.21
manient aide	manient aidé	4.33
manient aide	manient aider	5.09
manient aide	manient aidez	3.94
manient aide	manient aident	3.83
mon appelait	mons appelait	3.82
mon appelait	mona appelait	3.44
mânes tes	mânes te	5.96
mânes tes	mânes tess	3.36
mânes thèse	mânes thèses	3.72
mènent lis	mènent lisa	4.00
mènent lis	mènent lisée	3.43
mènent lis	mènent lisant	3.91
mènent lis	mènent lise	3.73
mènent lis	mènent lisent	3.65
mènent lis	mènent lisez	4.01
mènent lis	mènent li	4.22
mènent lis	mènent lisait	3.36
mous dits	mous dit	6.00
mous dits	mouse dits	3.01
mous dits	mouss dits	2.14
mous dits	mou dits	3.85
moustache	moustaches	3.06
mon in	mons in	3.82
mon in	mon ins	3.15
mon in	mon inés	2.22
mon in	mona in	3.44
mon in	mon ina	3.17
mon in	mon ine	2.72
mon in	mon inez	2.37
mon in	mon ines	2.85
mot alité	mots alité	5.16
mot alité	mot alitée	2.24
mot alité	mota alité	2.53
mot alité	mot alitées	1.21
mous vies	mouse vies	3.01
mous vies	mous vie	5.89
mous vies	mouss vies	2.14
mous vies	mou vies	3.85
aiment ès	aiment è	3.39
met aise	met aises	2.78
met aise	meta aise	3.10
met aise	mets aise	4.76
met aise	meter aise	2.37
met aise	met aisé	3.62
mais cerise	maisons cerise	4.75
mais cerise	mai cerise	5.24
mais cerise	mais cerises	3.36
nid charolais	nid charolaises	1.30
nid charolais	nids charolais	3.41
nid charolais	nid charolaise	2.12
nid charolais	nida charolais	2.02
nid aide	nids aide	3.41
nid aide	nida aide	2.02
nid aide	nid aida	3.17
nid aide	nid aident	3.83
nid aide	nid aidait	3.21
nid aide	nid aides	4.39
nid aide	nid aidé	4.33
nid aide	nid aidez	3.94
nid aide	nid aider	5.09
nid aide	nid aidant	3.67
nid in	nid inés	2.22
nid in	nida in	2.02
nid in	nid ine	2.72
nid in	nid ins	3.15
nid in	nid ines	2.85
nid in	nid ina	3.17
nid in	nids in	3.41
nid in	nid inez	2.37
nid elle	nid ella	3.34
nid elle	nid eller	2.43
nid elle	nid elles	5.66
nid elle	nida elle	2.02
nid elle	nids elle	3.41
nid elle	nid ellé	2.04
nid wok	nids wok	3.41
nid wok	nida wok	2.02
nid wok	nid woke	2.48
nid vexe	nid vexer	3.19
nid vexe	nids vexe	3.41
nid vexe	nid vexait	1.03
nid vexe	nid vexé	3.24
nid vexe	nid vexez	1.80
nid vexe	nid vexant	2.60
nid vexe	nid vexes	1.67
nid vexe	nida vexe	2.02
nid vexe	nid vexent	1.83
nos haine	nose haine	2.60
nos haine	nos haines	3.20
nos haine	no haine	4.76
nœud ouest	nœuds ouest	3.58
aubes est	aubes estée	2.19
aubes est	aubes ester	2.91
aubes est	aube est	4.23
aubes est	aubes estes	2.50
aubes est	aubes este	3.13
aubes est	aubes esta	2.84
aubes est	aubes esté	2.51
aubes est	aubes estas	2.09
afin dites	afin dite	4.44
afin des	afin de	7.68
afin des	afin desai	2.02
afin des	afin dess	2.91
ânes êtes	ânes ête	2.38
ânes êtes	âne êtes	3.80
appât unité	appâtées unité	0.00
appât unité	appâtent unité	1.14
appât unité	appâter unité	2.54
appât unité	appâtés unité	1.51
appât unité	appâts unité	2.69
appât unité	appât unités	4.57
appât unité	appâté unité	1.74
appât unité	appâtes unité	0.00
appât unité	appâte unité	1.69
hoquets trait	hoquets traité	4.72
hoquets trait	hoquets traits	4.13
hoquets trait	hoquets traite	4.45
hoquets trait	hoquets traitant	4.01
hoquets trait	hoquets traiter	4.55
hoquets trait	hoquets traitée	3.83
hoquets trait	hoquet trait	3.00
hoquets trait	hoquets traités	4.28
hoquets trait	hoquets traitent	3.74
hoquets homme	hoquets hommes	5.46
hoquets homme	hoquet homme	3.00
aurait gêne	aurait gênent	3.08
aurait gêne	aurait gêner	3.58
aurait gêne	aurait gêné	3.74
aurait gêne	aurait gênant	3.91
aurait gêne	aurait gêna	1.75
aurait gêne	aurait gênez	2.37
aurait gêne	aurait gênait	3.00
aurait gêne	aurait gênes	3.65
hordes inhalé	horde inhalé	3.45
hochet axe	hochets axe	1.94
hochet axe	hochet axer	2.47
hochet axe	hochet axa	3.26
hochet axe	hochet axé	3.43
hochet axe	hochet axent	1.62
hochet axe	hochet axes	3.99
hostile	hostiles	3.69
hostiles	hostile	3.92
australie	australia	2.93
palestinien	palestiniens	3.93
palestiniens	palestinien	3.76
pan thèse	panées thèse	1.81
pan thèse	panée thèse	1.82
pan thèse	pan thèses	3.72
pan thèse	pana thèse	2.42
pan thèse	pané thèse	2.46
pan thèse	pane thèse	2.26
pan thèse	panés thèse	2.05
pan thèse	paner thèse	1.52
pan thèse	pans thèse	3.63
pas elle	pas eller	2.43
pas elle	pass elle	3.82
pas elle	pasa elle	2.35
pas elle	pas ella	3.34
pas elle	pas elles	5.66
pas elle	pa elle	4.00
pas elle	pas ellé	2.04
pas haine	pa haine	4.00
pas haine	pass haine	3.82
pas haine	pas haines	3.20
pas haine	pasa haine	2.35
bat lis	bat lisa	4.00
bat lis	bat lisent	3.65
bat lis	bat lisez	4.01
bat lis	batons lis	2.38
bat lis	bat lisée	3.43
bat lis	bates lis	3.22
bat lis	bat li	4.22
bat lis	batée lis	1.16
bat lis	bat lisant	3.91
bat lis	bat lisait	3.36
bat lis	bats lis	3.75
bat lis	bata lis	2.35
bat lis	bat lise	3.73
bat lis	bate lis	2.48
bat né	bat néons	2.86
bat né	batons né	2.38
bat né	bata né	2.35
bat né	bate né	2.48
bat né	batée né	1.16
bat né	bates né	3.22
bat né	bat née	4.47
bat né	bat nés	4.19
bat né	bat néant	3.73
bat né	bat nées	3.65
bat né	bats né	3.75
bat noces	batons noces	2.38
bat noces	bats noces	3.75
bat noces	batée noces	1.16
bat noces	bat noce	3.15
bat noces	bata noces	2.35
bat noces	bates noces	3.22
bat noces	bate noces	2.48
pas aise	pas aisé	3.62
pas aise	pa aise	4.00
pas aise	pas aises	2.78
pas aise	pass aise	3.82
pas aise	pasa aise	2.35
pas pote	pass pote	3.82
pas pote	pasa pote	2.35
pas pote	pa pote	4.00
pas pote	pas potes	4.35
pas tes	pasa tes	2.35
pas tes	pa tes	4.00
pas tes	pas tess	3.36
pas tes	pass tes	3.82
pas tes	pas te	5.96
peut haine	peut haines	3.20
pie dits	pier dits	3.25
pie dits	pies dits	2.62
pie dits	pia dits	3.23
pie dits	pie dit	6.00
pis folle	pise folle	3.21
pis folle	piss folle	2.23
pis folle	pis folles	3.74
pis folle	pisé folle	2.34
pis folle	pi folle	3.96
pis folle	pisa folle	2.88
pistolet	pistolets	3.33
pain altesse	pain altesses	2.05
pain altesse	paine altesse	2.81
pain altesse	pains altesse	3.72
pain haleter	pain haletait	1.40
pain haleter	paine haleter	2.81
pain haleter	pain haletaient	0.00
pain haleter	pain haleté	1.02
pain haleter	pain haletant	2.94
pain haleter	pains haleter	3.72
peines elle	peines ella	3.34
peines elle	peines eller	2.43
peines elle	peine elle	5.23
peines elle	peines elles	5.66
peines elle	peines ellé	2.04
pain digne	pains digne	3.72
pain digne	paine digne	2.81
pain digne	pain dignes	3.73
pain gouine	pain gouines	2.22
pain gouine	pains gouine	3.72
pain gouine	paine gouine	2.81
paies nient	paie nient	4.37
paient homme	paient hommes	5.46
paient omis	paient omi	2.49
paient omis	paient omise	2.24
paient omis	paient omises	1.96
pinson allait hisse	pinson allaitant hisse	2.29
pinson allait hisse	pinson allaitait hisse	1.60
pinson allait hisse	pinson allait hissez	1.88
pinson allait hisse	pinson allait hissé	2.91
pinson allait hisse	pinson allaiter hisse	3.01
pinson allait hisse	pinson allaités hisse	2.08
pinson allait hisse	pinson allait hissent	2.38
pinson allait hisse	pinson allait hissait	1.86
pinson allait hisse	pinsons allait hisse	2.27
pinson allait hisse	pinson allaitent hisse	2.30
pinson allait hisse	pinson allait hissa	2.04
pinson allait hisse	pinson allaite hisse	2.62
pinson allait hisse	pinson allaité hisse	2.39
pinson allait hisse	pinson allait hisser	3.24
pinson allait hisse	pinson allait hissant	2.38
pinson elle	pinson ella	3.34
pinson elle	pinson elles	5.66
pinson elle	pinson ellé	2.04
pinson elle	pinsons elle	2.27
pinson elle	pinson eller	2.43
paix piquent ive	paix piquent iva	2.48
paix piquent ive	paix piquent ives	2.67
paix piquent ive	paix piquent iver	2.29
pesticides	pesticide	2.94
peut aise	peut aisé	3.62
peut aise	peut aises	2.78
pathétique	pathétiques	3.03
pétition	pétitions	3.29
paient rôle	paient rôles	4.21
pis aise	pi aise	3.96
pis aise	pisa aise	2.88
pis aise	pis aises	2.78
pis aise	pisé aise	2.34
pis aise	piss aise	2.23
pis aise	pise aise	3.21
pis aise	pis aisé	3.62
pissent elle	pissent ella	3.34
pissent elle	pissent elles	5.66
pissent elle	pissent ellé	2.04
pissent elle	pissent eller	2.43
paient haine	paient haines	3.20
pics elle	pic elle	4.11
pics elle	pics ella	3.34
pics elle	pics elles	5.66
pics elle	pics ellé	2.04
pics elle	pics eller	2.43
peut ses	peut se	6.56
peut ses	peut sese	2.10
pie aile	pier aile	3.25
pie aile	pies aile	2.62
pie aile	pie ailes	4.27
pie aile	pie ailé	2.85
pie aile	pia aile	3.23
planent aide	planent aider	5.09
planent aide	planent aidait	3.21
planent aide	planent aidé	4.33
planent aide	planent aidant	3.67
planent aide	planent aident	3.83
planent aide	planent aides	4.39
planent aide	planent aida	3.17
planent aide	planent aidez	3.94
planent in	planent inez	2.37
planent in	planent ina	3.17
planent in	planent ins	3.15
planent in	planent inés	2.22
planent in	planent ines	2.85
planent in	planent ine	2.72
plat sommes	plat somme	4.76
plat sommes	plate sommes	4.31
plat sommes	plates sommes	3.80
plat sommes	plata sommes	3.02
plat sommes	plats sommes	4.16
plat sommes	platée sommes	2.01
plat sommes	platées sommes	1.60
plient aide	plient aident	3.83
plient aide	plient aides	4.39
plient aide	plient aidez	3.94
plient aide	plient aida	3.17
plient aide	plient aidait	3.21
plient aide	plient aidé	4.33
plient aide	plient aider	5.09
plient aide	plient aidant	3.67
plies in	plies ine	2.72
plies in	plies inez	2.37
plies in	plies inés	2.22
plies in	plies ina	3.17
plies in	plies ines	2.85
plies in	plie in	3.42
plies in	plies ins	3.15
plain tee	plains tee	3.79
plain tee	plaines tee	3.81
plain tee	plain tees	2.07
plain tee	plain tea	3.48
plain tee	plaine tee	4.08
plastique	plastiques	3.90
plastique	plastiqué	1.27
plastique	plastiquer	0.00
plastiques	plastique	4.31
pot caste	pots caste	3.87
pot caste	potes caste	4.35
pot caste	potées caste	1.57
pot caste	pot caster	2.51
pot caste	pot casta	2.54
pot caste	pot castes	3.00
pot caste	pote caste	4.56
pot caste	potée caste	2.27
pot caste	pot castex	2.62
polis mène	polis mènent	3.87
polis mène	poli mène	3.83
polis mène	polis mènes	2.67
polis aise	poli aise	3.83
polis aise	polis aises	2.78
polis aise	polis aisé	3.62
bon agrafer	bones agrafer	3.16
bon agrafer	bon agrafées	1.38
bon agrafer	bon agrafes	2.76
bon agrafer	bone agrafer	3.08
bon agrafer	bon agrafée	1.57
bon agrafer	bon agrafe	2.66
bon agrafer	bon agrafez	1.03
bon agrafer	bon agrafé	1.89
bon agrafer	bon agrafés	1.48
bon agrafer	bons agrafer	4.95
bon agrafer	bon agrafent	0.00
bon agrafer	bona agrafer	2.76
bon agrafer	boner agrafer	2.04
postale	postales	3.47
pot elle	potées elle	1.57
pot elle	pots elle	3.87
pot elle	potée elle	2.27
pot elle	pot ellé	2.04
pot elle	pot ella	3.34
pot elle	pot elles	5.66
pot elle	pote elle	4.56
pot elle	pot eller	2.43
pot elle	potes elle	4.35
pot aise	potée aise	2.27
pot aise	potées aise	1.57
pot aise	pote aise	4.56
pot aise	pot aises	2.78
pot aise	pot aisé	3.62
pot aise	potes aise	4.35
pot aise	pots aise	3.87
paix ace	paix acer	3.11
paix ace	paix aca	2.73
paix ace	paix aces	2.75
paix est	paix esta	2.84
paix est	paix estas	2.09
paix est	paix este	3.13
paix est	paix ester	2.91
paix est	paix estes	2.50
paix est	paix estée	2.19
paix est	paix esté	2.51
potin joli	potines joli	0.00
potin joli	potin jolie	4.65
potin joli	potin jolis	3.76
potin joli	potine joli	0.00
potin joli	potin jolies	4.03
potin joli	potins joli	2.99
braquent hisse	braquent hissait	1.86
braquent hisse	braquent hissent	2.38
braquent hisse	braquent hisser	3.24
braquent hisse	braquent hissez	1.88
braquent hisse	braquent hissa	2.04
braquent hisse	braquent hissé	2.91
braquent hisse	braquent hissant	2.38
braquent est	braquent esté	2.51
braquent est	braquent ester	2.91
braquent est	braquent estée	2.19
braquent est	braquent estas	2.09
braquent est	braquent estes	2.50
braquent est	braquent esta	2.84
braquent est	braquent este	3.13
prient chine	prient china	3.63
prient chine	prient chiné	2.09
prient chine	prient chiner	2.25
prient chine	prient chinait	0.00
pris édite	prisées édite	2.75
pris édite	pri édite	3.14
pris édite	prises édite	4.66
pris édite	pris éditent	2.17
pris édite	pris édita	2.02
pris édite	pris éditant	2.22
pris édite	prisés édite	2.86
pris édite	prisée édite	3.07
pris édite	prisé édite	3.19
pris édite	prise édite	5.04
pris édite	pris éditer	3.38
pris édite	prisons édite	3.95
pris édite	pris édité	3.91
pris éden	pri éden	3.14
pris éden	pris édens	0.00
pris éden	prisés éden	2.86
pris éden	prisée éden	3.07
pris éden	prisées éden	2.75
pris éden	prisons éden	3.95
pris éden	prisé éden	3.19
pris éden	prises éden	4.66
pris éden	prise éden	5.04
prêtait aise	prêtait aisé	3.62
prêtait aise	prêtait aises	2.78
prêt repli	prêt replié	3.00
prêt repli	prêt replient	2.68
prêt repli	prêt repliée	2.79
prêt repli	prêt repliées	2.52
prêt repli	prêter repli	4.08
prêt repli	prêtent repli	3.45
prêt repli	prêtes repli	3.80
prêt repli	prêts repli	4.63
prêt repli	prêtés repli	3.02
prêt repli	prête repli	4.62
prêt repli	prêtant repli	3.00
prêt repli	prêt replie	3.14
prêt repli	prêt replier	3.29
prêt repli	prêté repli	4.06
prêt repli	prêt replis	2.83
prêt repli	prêt repliés	2.74
prêt rhin six	prêtes rhin six	3.80
prêt rhin six	prêter rhin six	4.08
prêt rhin six	prête rhin six	4.62
prêt rhin six	prêtés rhin six	3.02
prêt rhin six	prêtant rhin six	3.00
prêt rhin six	prêtent rhin six	3.45
prêt rhin six	prêts rhin six	4.63
prêt rhin six	prêté rhin six	4.06
prêt aise	prêtent aise	3.45
prêt aise	prêt aisé	3.62
prêt aise	prête aise	4.62
prêt aise	prêtes aise	3.80
prêt aise	prêt aises	2.78
prêt aise	prêté aise	4.06
prêt aise	prêtant aise	3.00
prêt aise	prêtés aise	3.02
prêt aise	prêter aise	4.08
prêt aise	prêts aise	4.63
prêt jouent hisse	prêter jouent hisse	4.08
prêt jouent hisse	prêtés jouent hisse	3.02
prêt jouent hisse	prête jouent hisse	4.62
prêt jouent hisse	prêt jouent hissé	2.91
prêt jouent hisse	prêts jouent hisse	4.63
prêt jouent hisse	prêt jouent hissez	1.88
prêt jouent hisse	prêtent jouent hisse	3.45
prêt jouent hisse	prêt jouent hisser	3.24
prêt jouent hisse	prêt jouent hissait	1.86
prêt jouent hisse	prêt jouent hissant	2.38
prêt jouent hisse	prêtes jouent hisse	3.80
prêt jouent hisse	prêt jouent hissa	2.04
prêt jouent hisse	prêt jouent hissent	2.38
prêt jouent hisse	prêté jouent hisse	4.06
prêt jouent hisse	prêtant jouent hisse	3.00
pris ève	prisées ève	2.75
pris ève	prise ève	5.04
pris ève	prisons ève	3.95
pris ève	prises ève	4.66
pris ève	prisé ève	3.19
pris ève	prisée ève	3.07
pris ève	prisés ève	2.86
pris ève	pri ève	3.14
pris aphtes	pri aphtes	3.14
pris aphtes	prisés aphtes	2.86
pris aphtes	prisons aphtes	3.95
pris aphtes	prise aphtes	5.04
pris aphtes	prises aphtes	4.66
pris aphtes	prisées aphtes	2.75
pris aphtes	prisée aphtes	3.07
pris aphtes	prisé aphtes	3.19
pris êtes	prisée êtes	3.07
pris êtes	prisées êtes	2.75
pris êtes	pri êtes	3.14
pris êtes	prisés êtes	2.86
pris êtes	prise êtes	5.04
pris êtes	pris ête	2.38
pris êtes	prises êtes	4.66
pris êtes	prisons êtes	3.95
pris êtes	prisé êtes	3.19
près don ci	près dona ci	2.90
près don ci	près done ci	3.29
près don ci	près don cie	3.85
près don ci	près don cies	2.31
près don ci	près doner ci	2.10
près don ci	près dons ci	4.27
près don ci	près don cis	3.23
près don ci	près don cia	3.90
près mène	près mènent	3.87
près mène	près mènes	2.67
presse tiges	presse tige	3.76
presse tiges	presses tiges	3.70
presse tiges	pressent tiges	3.19
presse tiges	pressez tiges	2.76
presse tiges	presser tiges	3.61
presse tiges	pressa tiges	2.18
presse tiges	pressait tiges	2.60
presse tiges	pressé tiges	4.01
presse tiges	pressant tiges	3.15
pressent jazz	pressentaient jazz	1.55
pressent jazz	pressentant jazz	2.15
pressent jazz	pressentait jazz	2.18
prennes aise	prenne aise	4.23
prennes aise	prennes aises	2.78
prennes aise	prennes aisé	3.62
brin tes	brin te	5.96
brin tes	brin tess	3.36
brin tes	brins tes	3.06
prennent in	prennent inez	2.37
prennent in	prennent ina	3.17
prennent in	prennent ine	2.72
prennent in	prennent ins	3.15
prennent in	prennent inés	2.22
prennent in	prennent ines	2.85
braillard hisse	braillard hissent	2.38
braillard hisse	braillard hissez	1.88
braillard hisse	braillard hisser	3.24
braillard hisse	braillard hissant	2.38
braillard hisse	braillard hissa	2.04
braillard hisse	braillard hissait	1.86
braillard hisse	braillards hisse	2.04
braillard hisse	braillardes hisse	0.00
braillard hisse	braillarde hisse	1.12
braillard hisse	braillard hissé	2.91
pris haine	prisés haine	2.86
pris haine	pri haine	3.14
pris haine	prisé haine	3.19
pris haine	pris haines	3.20
pris haine	prises haine	4.66
pris haine	prise haine	5.04
pris haine	prisons haine	3.95
pris haine	prisée haine	3.07
pris haine	prisées haine	2.75
prison aise	prison aisé	3.62
prison aise	prisons aise	3.95
prison aise	prison aises	2.78
précis chaise	précises chaise	3.98
précis chaise	précisons chaise	3.06
précis chaise	précisent chaise	3.31
précis chaise	précise chaise	4.63
précis chaise	précis chaises	3.82
précis chaise	précisant chaise	3.68
précis chaise	préciser chaise	4.36
précis chaise	précisée chaise	3.11
précis chaise	précisé chaise	4.04
précis aide	précis aida	3.17
précis aide	précis aident	3.83
précis aide	précisée aide	3.11
précis aide	précis aidant	3.67
précis aide	précis aidé	4.33
précis aide	précisons aide	3.06
précis aide	préciser aide	4.36
précis aide	précise aide	4.63
précis aide	précisent aide	3.31
précis aide	précisant aide	3.68
précis aide	précis aides	4.39
précis aide	précis aidait	3.21
précis aide	précis aider	5.09
précis aide	précises aide	3.98
précis aide	précis aidez	3.94
précis aide	précisé aide	4.04
près éden	près édens	0.00
pros acte	pro acte	4.91
pros acte	prose acte	3.65
pros acte	pros acter	2.46
pros acte	proses acte	2.37
pros acte	pros acté	2.92
pros acte	pros actes	4.73
pros acte	pros acta	3.10
pros acte	pros actant	2.19
prêt active	prêter active	4.08
prêt active	prêtes active	3.80
prêt active	prêt activait	2.11
prêt active	prêt actives	3.69
prêt active	prêtant active	3.00
prêt active	prêt activent	2.93
prêt active	prête active	4.62
prêt active	prêt activant	2.66
prêt active	prêtent active	3.45
prêt active	prêt activez	3.02
prêt active	prêts active	4.63
prêt active	prêt activé	3.63
prêt active	prêté active	4.06
prêt active	prêt activer	3.67
prêt active	prêt activa	2.06
prêt active	prêtés active	3.02
brevets aise	brevets aisé	3.62
brevets aise	brevet aise	4.13
brevets aise	brevets aises	2.78
prêtes excède	prête excède	4.62
prêtes excède	prêtes excèdent	2.59
promis aise	promise aise	3.70
promis aise	promis aisé	3.62
promis aise	promises aise	3.00
promis aise	promis aises	2.78
frappait aise	frappait aises	2.78
frappait aise	frappait aisé	3.62
prêt excède	prêter excède	4.08
prêt excède	prête excède	4.62
prêt excède	prêtent excède	3.45
prêt excède	prêté excède	4.06
prêt excède	prêtés excède	3.02
prêt excède	prêts excède	4.63
prêt excède	prêtant excède	3.00
prêt excède	prêtes excède	3.80
prêt excède	prêt excèdent	2.59
pratiquent in	pratiquent ins	3.15
pratiquent in	pratiquent ina	3.17
pratiquent in	pratiquent ine	2.72
pratiquent in	pratiquent ines	2.85
pratiquent in	pratiquent inez	2.37
pratiquent in	pratiquent inés	2.22
prêt excès	prête excès	4.62
prêt excès	prêtés excès	3.02
prêt excès	prêtent excès	3.45
prêt excès	prêtes excès	3.80
prêt excès	prêts excès	4.63
prêt excès	prêter excès	4.08
prêt excès	prêté excès	4.06
prêt excès	prêtant excès	3.00
prêtais thèse	prêtais thèses	3.72
prêtais thèse	prêtai thèse	0.00
brevets haine	brevet haine	4.13
brevets haine	brevets haines	3.20
braques midi	braque midi	3.31
braques midi	braques midis	2.92
paient schiste	paient schistes	2.99
quad homme	quad hommes	5.46
quad homme	quads homme	2.43
coincent chaîne	coincent chaînes	4.32
cuit in	cuit ine	2.72
cuit in	cuit ines	2.85
cuit in	cuite in	3.81
cuit in	cuites in	3.31
cuit in	cuit ins	3.15
cuit in	cuit inez	2.37
cuit in	cuité in	1.40
cuit in	cuiter in	1.18
cuit in	cuit inés	2.22
cuit in	cuits in	3.29
cuit in	cuit ina	3.17
répit lis	répit lise	3.73
répit lis	répit lisent	3.65
répit lis	répit lisa	4.00
répit lis	répit li	4.22
répit lis	répit lisez	4.01
répit lis	répit lisant	3.91
répit lis	répit lisait	3.36
répit lis	répit lisée	3.43
répit lis	répits lis	1.88
rient chaise	rient chaises	3.82
rient chine	rient china	3.63
rient chine	rient chinait	0.00
rient chine	rient chiner	2.25
rient chine	rient chiné	2.09
rient aise	rient aises	2.78
rient aise	rient aisé	3.62
raies dits	raie dits	3.47
raies dits	raies dit	6.00
ries anobli	ries anoblies	1.25
ries anobli	ries anoblie	1.89
ries anobli	rie anobli	3.35
ries anobli	ries anoblis	2.01
rebellent in	rebellent inez	2.37
rebellent in	rebellent ines	2.85
rebellent in	rebellent inés	2.22
rebellent in	rebellent ine	2.72
rebellent in	rebellent ina	3.17
rebellent in	rebellent ins	3.15
résistance	résistances	3.49
ries ive	ries iver	2.29
ries ive	rie ive	3.35
ries ive	ries iva	2.48
ries ive	ries ives	2.67
ries opté	rie opté	3.35
raies lis	raies lisée	3.43
raies lis	raies lisent	3.65
raies lis	raies lise	3.73
raies lis	raies lisez	4.01
raies lis	raies lisant	3.91
raies lis	raies lisa	4.00
raies lis	raies li	4.22
raies lis	raie lis	3.47
raies lis	raies lisait	3.36
rient reste	rient rester	5.10
rient reste	rient resta	3.77
rient reste	rient restes	4.28
rient reste	rient restez	4.00
rient reste	rient restent	4.63
rient reste	rient resté	4.47
rient reste	rient restant	4.26
rient reste	rient restait	4.24
rient roues	rient roue	4.21
refrain six	refrains six	2.82
