en	fr	score	tier	gold_en	gold_fr	src_tier
fuller	fouler	0.546	PASS	full	foule	LOOP2
fuller	foulé	0.546	PASS	full	foule	LOOP2
fuller	foulent	0.546	PASS	full	foule	LOOP2
fuller	foulant	0.546	PASS	full	foule	LOOP2
fuller	foulait	0.546	PASS	full	foule	LOOP2
fullest	foule	0.503	PASS	full	foule	LOOP2
fullest	foules	0.503	PASS	full	foule	LOOP2
fullest	fouler	0.485	PASS	full	foule	LOOP2
fullest	foulé	0.485	PASS	full	foule	LOOP2
fullest	foulent	0.478	PASS	full	foule	LOOP2
fullest	foulant	0.478	PASS	full	foule	LOOP2
fullest	foulait	0.495	PASS	full	foule	LOOP2
fulling	foule	0.536	PASS	full	foule	LOOP2
fulling	foules	0.536	PASS	full	foule	LOOP2
fulling	fouler	0.515	PASS	full	foule	LOOP2
fulling	foulé	0.515	PASS	full	foule	LOOP2
fulling	foulent	0.512	PASS	full	foule	LOOP2
fulling	foulant	0.512	PASS	full	foule	LOOP2
fulling	foulait	0.527	PASS	full	foule	LOOP2
fulls	foule	0.546	PASS	full	foule	LOOP2
fulls	foules	0.546	PASS	full	foule	LOOP2
fulls	fouler	0.491	PASS	full	foule	LOOP2
fulls	foulé	0.491	PASS	full	foule	LOOP2
fulls	foulent	0.506	PASS	full	foule	LOOP2
fulls	foulant	0.506	PASS	full	foule	LOOP2
fulls	foulait	0.491	PASS	full	foule	LOOP2
fulled	foule	0.546	PASS	full	foule	LOOP2
fulled	foules	0.546	PASS	full	foule	LOOP2
fulled	fouler	0.491	PASS	full	foule	LOOP2
fulled	foulé	0.491	PASS	full	foule	LOOP2
fulled	foulent	0.524	PASS	full	foule	LOOP2
fulled	foulant	0.524	PASS	full	foule	LOOP2
fulled	foulait	0.491	PASS	full	foule	LOOP2
grain	greene	0.460	PASS	grain	green	LOOP2
grains	green	0.456	PASS	grain	green	LOOP2
grains	greene	0.456	PASS	grain	green	LOOP2
grains	greens	0.522	PASS	grain	green	LOOP2
grained	greens	0.451	PASS	grain	green	LOOP2
green	graine	0.770	STRICT	green	graines	LOOP2
greens	graines	0.616	STRICT	green	graines	LOOP2
greens	graine	0.616	STRICT	green	graines	LOOP2
greener	graines	0.770	STRICT	green	graines	LOOP2
greener	graine	0.770	STRICT	green	graines	LOOP2
greening	graines	0.602	STRICT	green	graines	LOOP2
greening	graine	0.602	STRICT	green	graines	LOOP2
greenest	graines	0.568	PASS	green	graines	LOOP2
greenest	graine	0.568	PASS	green	graines	LOOP2
greened	graines	0.616	STRICT	green	graines	LOOP2
greened	graine	0.616	STRICT	green	graines	LOOP2
kindnesses	cannes noces	0.551	PASS	kindness	cannes noces	LOOP2
knives	naïves	0.630	STRICT	knives	naïve	LOOP2
knife	naïve	0.673	STRICT	knives	naïve	LOOP2
knife	naïves	0.673	STRICT	knives	naïve	LOOP2
knifed	naïve	0.618	STRICT	knives	naïve	LOOP2
knifed	naïves	0.618	STRICT	knives	naïve	LOOP2
knifing	naïve	0.603	STRICT	knives	naïve	LOOP2
knifing	naïves	0.603	STRICT	knives	naïve	LOOP2
knifes	naïve	0.618	STRICT	knives	naïve	LOOP2
knifes	naïves	0.618	STRICT	knives	naïve	LOOP2
lead	liquides	0.816	STRICT	lead	liquide	LOOP2
lead	liquider	0.668	STRICT	lead	liquide	LOOP2
lead	liquidé	0.668	STRICT	lead	liquide	LOOP2
lead	liquident	0.816	STRICT	lead	liquide	LOOP2
lead	liquidait	0.668	STRICT	lead	liquide	LOOP2
lead	liquidez	0.668	STRICT	lead	liquide	LOOP2
led	liquide	0.592	PASS	lead	liquide	LOOP2
led	liquides	0.592	PASS	lead	liquide	LOOP2
led	liquider	0.466	PASS	lead	liquide	LOOP2
led	liquidé	0.466	PASS	lead	liquide	LOOP2
led	liquident	0.592	PASS	lead	liquide	LOOP2
led	liquidait	0.466	PASS	lead	liquide	LOOP2
led	liquidez	0.466	PASS	lead	liquide	LOOP2
leading	liquide	0.651	STRICT	lead	liquide	LOOP2
leading	liquides	0.651	STRICT	lead	liquide	LOOP2
leading	liquider	0.624	STRICT	lead	liquide	LOOP2
leading	liquidé	0.624	STRICT	lead	liquide	LOOP2
leading	liquident	0.651	STRICT	lead	liquide	LOOP2
leading	liquidait	0.632	STRICT	lead	liquide	LOOP2
leading	liquidez	0.624	STRICT	lead	liquide	LOOP2
leads	liquide	0.668	STRICT	lead	liquide	LOOP2
leads	liquides	0.668	STRICT	lead	liquide	LOOP2
leads	liquider	0.616	STRICT	lead	liquide	LOOP2
leads	liquidé	0.616	STRICT	lead	liquide	LOOP2
leads	liquident	0.668	STRICT	lead	liquide	LOOP2
leads	liquidait	0.616	STRICT	lead	liquide	LOOP2
leads	liquidez	0.616	STRICT	lead	liquide	LOOP2
leader	liquide	0.816	STRICT	leader	liquides	LOOP2
leaders	liquides	0.668	STRICT	leader	liquides	LOOP2
leaders	liquide	0.668	STRICT	leader	liquides	LOOP2
let	lettre	0.781	STRICT	let	lettres	LOOP2
lift	lifter	0.597	PASS	lift	lift	LOOP2
lift	lifté	0.630	STRICT	lift	lift	LOOP2
lift	liftée	0.630	STRICT	lift	lift	LOOP2
lift	liftées	0.630	STRICT	lift	lift	LOOP2
lifted	lift	0.630	STRICT	lift	lift	LOOP2
lifted	lifter	0.574	PASS	lift	lift	LOOP2
lifted	lifté	0.579	PASS	lift	lift	LOOP2
lifted	liftée	0.579	PASS	lift	lift	LOOP2
lifted	liftées	0.579	PASS	lift	lift	LOOP2
lifting	lift	0.613	STRICT	lift	lift	LOOP2
lifting	lifter	0.564	PASS	lift	lift	LOOP2
lifting	lifté	0.591	PASS	lift	lift	LOOP2
lifting	liftée	0.591	PASS	lift	lift	LOOP2
lifting	liftées	0.591	PASS	lift	lift	LOOP2
lifts	lift	0.630	STRICT	lift	lift	LOOP2
lifts	lifter	0.594	PASS	lift	lift	LOOP2
lifts	lifté	0.588	PASS	lift	lift	LOOP2
lifts	liftée	0.588	PASS	lift	lift	LOOP2
lifts	liftées	0.588	PASS	lift	lift	LOOP2
lifting	liftings	0.668	STRICT	lifting	lifting	LOOP2
lift	lifting	0.577	PASS	lifting	lifting	LOOP2
lift	liftings	0.556	PASS	lifting	lifting	LOOP2
lifted	lifting	0.557	PASS	lifting	lifting	LOOP2
lifted	liftings	0.555	PASS	lifting	lifting	LOOP2
lifts	lifting	0.574	PASS	lifting	lifting	LOOP2
lifts	liftings	0.560	PASS	lifting	lifting	LOOP2
eldest	elles est	0.567	PASS	oldest	elles est	LOOP2
pair	perds	1.000	STRICT	pair	perd	LOOP2
pair	perdons	0.716	STRICT	pair	perd	LOOP2
pair	perdaient	0.716	STRICT	pair	perd	LOOP2
pairs	perd	0.781	STRICT	pair	perd	LOOP2
pairs	perds	0.781	STRICT	pair	perd	LOOP2
pairs	perdons	0.707	STRICT	pair	perd	LOOP2
pairs	perdaient	0.707	STRICT	pair	perd	LOOP2
paired	perd	0.781	STRICT	pair	perd	LOOP2
paired	perds	0.781	STRICT	pair	perd	LOOP2
paired	perde	1.000	STRICT	pair	perd	LOOP2
paired	perdons	0.822	STRICT	pair	perd	LOOP2
paired	perdaient	0.822	STRICT	pair	perd	LOOP2
pairing	perd	0.746	STRICT	pair	perd	LOOP2
pairing	perds	0.746	STRICT	pair	perd	LOOP2
pairing	perdons	0.673	STRICT	pair	perd	LOOP2
pairing	perdaient	0.670	STRICT	pair	perd	LOOP2
pair	perd	1.000	STRICT	pair	perds	LOOP2
peas	pisser	0.655	STRICT	peas	pisse	LOOP2
peas	pissé	0.655	STRICT	peas	pisse	LOOP2
peas	pisses	0.730	STRICT	peas	pisse	LOOP2
peas	pissent	0.730	STRICT	peas	pisse	LOOP2
peas	pissant	0.655	STRICT	peas	pisse	LOOP2
peas	pissait	0.655	STRICT	peas	pisse	LOOP2
peas	pissez	0.655	STRICT	peas	pisse	LOOP2
peas	pissa	0.655	STRICT	peas	pisse	LOOP2
pea	pisse	0.716	STRICT	peas	pisse	LOOP2
pea	pisser	0.645	STRICT	peas	pisse	LOOP2
pea	pissé	0.645	STRICT	peas	pisse	LOOP2
pea	pisses	0.716	STRICT	peas	pisse	LOOP2
pea	pissent	0.716	STRICT	peas	pisse	LOOP2
pea	pissant	0.645	STRICT	peas	pisse	LOOP2
pea	pissait	0.645	STRICT	peas	pisse	LOOP2
pea	pissez	0.645	STRICT	peas	pisse	LOOP2
pea	pissa	0.645	STRICT	peas	pisse	LOOP2
peas	pisse	0.730	STRICT	peas	pisses	LOOP2
pease	pisser	0.655	STRICT	pease	pisse	LOOP2
pease	pissé	0.655	STRICT	pease	pisse	LOOP2
pease	pisses	0.730	STRICT	pease	pisse	LOOP2
pease	pissent	0.730	STRICT	pease	pisse	LOOP2
pease	pissant	0.655	STRICT	pease	pisse	LOOP2
pease	pissait	0.655	STRICT	pease	pisse	LOOP2
pease	pissez	0.655	STRICT	pease	pisse	LOOP2
pease	pissa	0.655	STRICT	pease	pisse	LOOP2
pease	pisse	0.730	STRICT	pease	pisses	LOOP2
pentagons	peinent gaine	0.611	STRICT	pentagon	peinent gaine	LOOP2
picky	pique	0.546	PASS	picky	piquer	LOOP2
picky	piqué	0.573	PASS	picky	piquer	LOOP2
picky	piques	0.546	PASS	picky	piquer	LOOP2
picky	piquant	0.521	PASS	picky	piquer	LOOP2
picky	piquent	0.546	PASS	picky	piquer	LOOP2
picky	piquée	0.573	PASS	picky	piquer	LOOP2
picky	piquait	0.558	PASS	picky	piquer	LOOP2
picky	piqués	0.573	PASS	picky	piquer	LOOP2
picky	piquez	0.573	PASS	picky	piquer	LOOP2
picky	piquées	0.573	PASS	picky	piquer	LOOP2
picky	piquaient	0.558	PASS	picky	piquer	LOOP2
picky	piquera	0.503	PASS	picky	piquer	LOOP2
pickier	piquer	0.573	PASS	picky	piquer	LOOP2
pickier	pique	0.546	PASS	picky	piquer	LOOP2
pickier	piqué	0.573	PASS	picky	piquer	LOOP2
pickier	piques	0.546	PASS	picky	piquer	LOOP2
pickier	piquant	0.521	PASS	picky	piquer	LOOP2
pickier	piquent	0.546	PASS	picky	piquer	LOOP2
pickier	piquée	0.573	PASS	picky	piquer	LOOP2
pickier	piquait	0.558	PASS	picky	piquer	LOOP2
pickier	piqués	0.573	PASS	picky	piquer	LOOP2
pickier	piquez	0.573	PASS	picky	piquer	LOOP2
pickier	piquées	0.573	PASS	picky	piquer	LOOP2
pickier	piquaient	0.558	PASS	picky	piquer	LOOP2
pickier	piquera	0.503	PASS	picky	piquer	LOOP2
pickiest	piquer	0.493	PASS	picky	piquer	LOOP2
pickiest	pique	0.478	PASS	picky	piquer	LOOP2
pickiest	piqué	0.493	PASS	picky	piquer	LOOP2
pickiest	piques	0.478	PASS	picky	piquer	LOOP2
pickiest	piquant	0.476	PASS	picky	piquer	LOOP2
pickiest	piquent	0.478	PASS	picky	piquer	LOOP2
pickiest	piquée	0.493	PASS	picky	piquer	LOOP2
pickiest	piquait	0.484	PASS	picky	piquer	LOOP2
pickiest	piqués	0.493	PASS	picky	piquer	LOOP2
pickiest	piquez	0.493	PASS	picky	piquer	LOOP2
pickiest	piquées	0.493	PASS	picky	piquer	LOOP2
pickiest	piquaient	0.484	PASS	picky	piquer	LOOP2
pickiest	piquera	0.457	PASS	picky	piquer	LOOP2
pile	pâles	0.833	STRICT	pile	pâle	LOOP2
piles	pâle	0.647	STRICT	pile	pâle	LOOP2
piles	pâles	0.647	STRICT	pile	pâle	LOOP2
piled	pâle	0.647	STRICT	pile	pâle	LOOP2
piled	pâles	0.647	STRICT	pile	pâle	LOOP2
piling	pâle	0.628	STRICT	pile	pâle	LOOP2
piling	pâles	0.628	STRICT	pile	pâle	LOOP2
pissed	pistes	0.787	STRICT	pissed	piste	LOOP2
pissed	pister	0.630	STRICT	pissed	piste	LOOP2
pissed	pisté	0.630	STRICT	pissed	piste	LOOP2
pissed	pistent	0.787	STRICT	pissed	piste	LOOP2
pissed	pistez	0.630	STRICT	pissed	piste	LOOP2
pissed	pistait	0.630	STRICT	pissed	piste	LOOP2
piss	piste	0.546	PASS	pissed	piste	LOOP2
piss	pistes	0.546	PASS	pissed	piste	LOOP2
piss	pister	0.506	PASS	pissed	piste	LOOP2
piss	pisté	0.506	PASS	pissed	piste	LOOP2
piss	pistent	0.546	PASS	pissed	piste	LOOP2
piss	pistez	0.506	PASS	pissed	piste	LOOP2
piss	pistait	0.506	PASS	pissed	piste	LOOP2
pissing	piste	0.503	PASS	pissed	piste	LOOP2
pissing	pistes	0.503	PASS	pissed	piste	LOOP2
pissing	pister	0.485	PASS	pissed	piste	LOOP2
pissing	pisté	0.485	PASS	pissed	piste	LOOP2
pissing	pistent	0.503	PASS	pissed	piste	LOOP2
pissing	pistez	0.485	PASS	pissed	piste	LOOP2
pissing	pistait	0.495	PASS	pissed	piste	LOOP2
pisses	piste	0.543	PASS	pissed	piste	LOOP2
pisses	pistes	0.543	PASS	pissed	piste	LOOP2
pisses	pister	0.503	PASS	pissed	piste	LOOP2
pisses	pisté	0.503	PASS	pissed	piste	LOOP2
pisses	pistent	0.543	PASS	pissed	piste	LOOP2
pisses	pistez	0.503	PASS	pissed	piste	LOOP2
pisses	pistait	0.503	PASS	pissed	piste	LOOP2
plead	plie	0.781	STRICT	pleaded	plie	LOOP2
policeman	polices	0.621	STRICT	policeman	police	LOOP2
policeman	policé	0.605	STRICT	policeman	police	LOOP2
policeman	policer	0.605	STRICT	policeman	police	LOOP2
policemen	police	0.606	STRICT	policeman	police	LOOP2
policemen	polices	0.606	STRICT	policeman	police	LOOP2
policemen	policé	0.614	STRICT	policeman	police	LOOP2
policemen	policer	0.614	STRICT	policeman	police	LOOP2
pope	pope	0.706	STRICT	pope	pop	LOOP2
pope	pops	0.706	STRICT	pope	pop	LOOP2
pope	popa	0.647	STRICT	pope	pop	LOOP2
pope	popes	0.833	STRICT	pope	pop	LOOP2
popes	pop	0.536	PASS	pope	pop	LOOP2
popes	pope	0.536	PASS	pope	pop	LOOP2
popes	pops	0.536	PASS	pope	pop	LOOP2
popes	popa	0.602	STRICT	pope	pop	LOOP2
popes	popes	0.647	STRICT	pope	pop	LOOP2
porter	pote	0.457	PASS	porter	potes	LOOP2
porters	potes	0.580	PASS	porter	potes	LOOP2
porters	pote	0.470	PASS	porter	potes	LOOP2
pose	pause	0.833	STRICT	pose	pauses	LOOP2
posed	pauses	0.647	STRICT	pose	pauses	LOOP2
posed	pause	0.647	STRICT	pose	pauses	LOOP2
poses	pauses	0.748	STRICT	pose	pauses	LOOP2
poses	pause	0.748	STRICT	pose	pauses	LOOP2
posing	pauses	0.628	STRICT	pose	pauses	LOOP2
posing	pause	0.628	STRICT	pose	pauses	LOOP2
possessions	paix échine	0.474	PASS	possession	paix échine	LOOP2
post	poste	0.760	STRICT	post	postes	LOOP2
pour	pauvres	0.781	STRICT	pour	pauvre	LOOP2
pray	prés	0.833	STRICT	pray	pré	LOOP2
praying	pré	0.719	STRICT	pray	pré	LOOP2
praying	prés	0.719	STRICT	pray	pré	LOOP2
prayed	pré	0.748	STRICT	pray	pré	LOOP2
prayed	prés	0.748	STRICT	pray	pré	LOOP2
prays	pré	0.748	STRICT	pray	pré	LOOP2
prays	prés	0.748	STRICT	pray	pré	LOOP2
prayers	prêt	0.716	STRICT	prayers	prêts	LOOP2
prayer	prêts	0.781	STRICT	prayers	prêts	LOOP2
prayer	prêt	0.781	STRICT	prayers	prêts	LOOP2
premiums	primes rimes	0.710	STRICT	premium	primes rimes	LOOP2
pressed	près	0.716	STRICT	press	près	LOOP2
pressing	près	0.693	STRICT	press	près	LOOP2
presses	près	0.716	STRICT	press	près	LOOP2
pressies	pressé	0.753	STRICT	pressies	presse	LOOP2
pressies	presses	0.788	STRICT	pressies	presse	LOOP2
pressies	presser	0.753	STRICT	pressies	presse	LOOP2
pressies	pressent	0.788	STRICT	pressies	presse	LOOP2
pressies	pressant	0.739	STRICT	pressies	presse	LOOP2
pressies	pressez	0.753	STRICT	pressies	presse	LOOP2
pressies	pressait	0.763	STRICT	pressies	presse	LOOP2
pressies	pressa	0.733	STRICT	pressies	presse	LOOP2
prey	prés	0.833	STRICT	prey	pré	LOOP2
preying	pré	0.719	STRICT	prey	pré	LOOP2
preying	prés	0.719	STRICT	prey	pré	LOOP2
preyed	pré	0.748	STRICT	prey	pré	LOOP2
preyed	prés	0.748	STRICT	prey	pré	LOOP2
preys	pré	0.748	STRICT	prey	pré	LOOP2
preys	prés	0.748	STRICT	prey	pré	LOOP2
prey	présent	0.693	STRICT	prey	prés	LOOP2
prey	pré	0.833	STRICT	prey	prés	LOOP2
preying	présent	0.643	STRICT	prey	prés	LOOP2
preyed	présent	0.685	STRICT	prey	prés	LOOP2
preys	présent	0.708	STRICT	prey	prés	LOOP2
prof	profs	0.748	STRICT	prof	prof	LOOP2
professor	professer	0.720	STRICT	professor	professe	LOOP2
professor	professent	0.837	STRICT	professor	professe	LOOP2
professor	professé	0.720	STRICT	professor	professe	LOOP2
professor	professait	0.720	STRICT	professor	professe	LOOP2
professor	professant	0.720	STRICT	professor	professe	LOOP2
professors	professe	0.720	STRICT	professor	professe	LOOP2
professors	professer	0.678	STRICT	professor	professe	LOOP2
professors	professent	0.720	STRICT	professor	professe	LOOP2
professors	professé	0.678	STRICT	professor	professe	LOOP2
professors	professait	0.678	STRICT	professor	professe	LOOP2
professors	professant	0.683	STRICT	professor	professe	LOOP2
proposals	proposent	0.653	STRICT	proposal	proposent	LOOP2
proposal	proposent	0.624	STRICT	proposals	proposent	LOOP2
prospect	prospect	0.863	STRICT	prospects	prospects	LOOP2
protects	protectrices	0.746	STRICT	protects	protectrice	LOOP2
protect	protectrice	0.688	STRICT	protects	protectrice	LOOP2
protect	protectrices	0.688	STRICT	protects	protectrice	LOOP2
protected	protectrice	0.678	STRICT	protects	protectrice	LOOP2
protected	protectrices	0.678	STRICT	protects	protectrice	LOOP2
protecting	protectrice	0.665	STRICT	protects	protectrice	LOOP2
protecting	protectrices	0.665	STRICT	protects	protectrice	LOOP2
protects	prétextes	0.678	STRICT	protects	prétexte	LOOP2
protects	prétextant	0.648	STRICT	protects	prétexte	LOOP2
protects	prétexter	0.648	STRICT	protects	prétexte	LOOP2
protects	prétexté	0.648	STRICT	protects	prétexte	LOOP2
protects	prétextait	0.659	STRICT	protects	prétexte	LOOP2
protects	prétextent	0.678	STRICT	protects	prétexte	LOOP2
protect	prétexte	0.753	STRICT	protects	prétexte	LOOP2
protect	prétextes	0.753	STRICT	protects	prétexte	LOOP2
protect	prétextant	0.662	STRICT	protects	prétexte	LOOP2
protect	prétexter	0.662	STRICT	protects	prétexte	LOOP2
protect	prétexté	0.662	STRICT	protects	prétexte	LOOP2
protect	prétextait	0.675	STRICT	protects	prétexte	LOOP2
protect	prétextent	0.753	STRICT	protects	prétexte	LOOP2
protected	prétexte	0.685	STRICT	protects	prétexte	LOOP2
protected	prétextes	0.685	STRICT	protects	prétexte	LOOP2
protected	prétextant	0.654	STRICT	protects	prétexte	LOOP2
protected	prétexter	0.654	STRICT	protects	prétexte	LOOP2
protected	prétexté	0.654	STRICT	protects	prétexte	LOOP2
protected	prétextait	0.666	STRICT	protects	prétexte	LOOP2
protected	prétextent	0.685	STRICT	protects	prétexte	LOOP2
protecting	prétexte	0.651	STRICT	protects	prétexte	LOOP2
protecting	prétextes	0.651	STRICT	protects	prétexte	LOOP2
protecting	prétextant	0.633	STRICT	protects	prétexte	LOOP2
protecting	prétexter	0.634	STRICT	protects	prétexte	LOOP2
protecting	prétexté	0.634	STRICT	protects	prétexte	LOOP2
protecting	prétextait	0.651	STRICT	protects	prétexte	LOOP2
protecting	prétextent	0.651	STRICT	protects	prétexte	LOOP2
rail	réelles	0.785	STRICT	rail	réelle	LOOP2
rails	réelle	0.628	STRICT	rail	réelle	LOOP2
rails	réelles	0.628	STRICT	rail	réelle	LOOP2
railing	réelle	0.612	STRICT	rail	réelle	LOOP2
railing	réelles	0.612	STRICT	rail	réelle	LOOP2
railed	réelle	0.628	STRICT	rail	réelle	LOOP2
railed	réelles	0.628	STRICT	rail	réelle	LOOP2
redden	reine	0.740	STRICT	redden	reines	LOOP2
reddened	reines	0.597	PASS	redden	reines	LOOP2
reddened	reine	0.597	PASS	redden	reines	LOOP2
reddening	reines	0.585	PASS	redden	reines	LOOP2
reddening	reine	0.585	PASS	redden	reines	LOOP2
reddens	reines	0.597	PASS	redden	reines	LOOP2
reddens	reine	0.597	PASS	redden	reines	LOOP2
regular	règles	0.811	STRICT	regular	règle	LOOP2
regular	règlent	0.811	STRICT	regular	règle	LOOP2
regular	règler	0.681	STRICT	regular	règle	LOOP2
regulars	règle	0.681	STRICT	regular	règle	LOOP2
regulars	règles	0.681	STRICT	regular	règle	LOOP2
regulars	règlent	0.681	STRICT	regular	règle	LOOP2
regulars	règler	0.640	STRICT	regular	règle	LOOP2
rented	reine	0.716	STRICT	rented	reines	LOOP2
rent	reines	0.781	STRICT	rented	reines	LOOP2
rent	reine	0.781	STRICT	rented	reines	LOOP2
renting	reines	0.693	STRICT	rented	reines	LOOP2
renting	reine	0.693	STRICT	rented	reines	LOOP2
rents	reines	0.716	STRICT	rented	reines	LOOP2
rents	reine	0.716	STRICT	rented	reines	LOOP2
renter	reine	0.781	STRICT	renter	reines	LOOP2
renters	reines	0.716	STRICT	renter	reines	LOOP2
renters	reine	0.716	STRICT	renter	reines	LOOP2
rest	restera	0.763	STRICT	rest	rester	LOOP2
rest	restée	0.822	STRICT	rest	rester	LOOP2
rest	restés	0.822	STRICT	rest	rester	LOOP2
rest	restons	0.822	STRICT	rest	rester	LOOP2
resting	restera	0.692	STRICT	rest	rester	LOOP2
resting	restée	0.753	STRICT	rest	rester	LOOP2
resting	restés	0.753	STRICT	rest	rester	LOOP2
resting	restons	0.765	STRICT	rest	rester	LOOP2
rests	restera	0.713	STRICT	rest	rester	LOOP2
rests	restée	0.763	STRICT	rest	rester	LOOP2
rests	restés	0.763	STRICT	rest	rester	LOOP2
rests	restons	0.763	STRICT	rest	rester	LOOP2
rested	restera	0.723	STRICT	rest	rester	LOOP2
rested	restée	0.756	STRICT	rest	rester	LOOP2
rested	restés	0.756	STRICT	rest	rester	LOOP2
rested	restons	0.778	STRICT	rest	rester	LOOP2
rest	restées	0.822	STRICT	rest	resté	LOOP2
resting	restées	0.753	STRICT	rest	resté	LOOP2
rests	restées	0.763	STRICT	rest	resté	LOOP2
rested	restées	0.756	STRICT	rest	resté	LOOP2
retailers	rient ailé	0.542	PASS	retailer	rient ailé	LOOP2
retailer	rient hélas	0.557	PASS	retailers	rient hélas	LOOP2
rolled	rôle	0.647	STRICT	rolled	rôles	LOOP2
roll	rôles	0.833	STRICT	rolled	rôles	LOOP2
roll	rôle	0.833	STRICT	rolled	rôles	LOOP2
rolling	rôles	0.628	STRICT	rolled	rôles	LOOP2
rolling	rôle	0.628	STRICT	rolled	rôles	LOOP2
rolls	rôles	0.647	STRICT	rolled	rôles	LOOP2
rolls	rôle	0.647	STRICT	rolled	rôles	LOOP2
rule	roulés	0.781	STRICT	rule	roulé	LOOP2
rule	roulée	0.781	STRICT	rule	roulé	LOOP2
rule	roulées	0.781	STRICT	rule	roulé	LOOP2
rules	roulés	0.703	STRICT	rule	roulé	LOOP2
rules	roulée	0.703	STRICT	rule	roulé	LOOP2
rules	roulées	0.703	STRICT	rule	roulé	LOOP2
ruled	roulés	0.703	STRICT	rule	roulé	LOOP2
ruled	roulée	0.703	STRICT	rule	roulé	LOOP2
ruled	roulées	0.703	STRICT	rule	roulé	LOOP2
ruling	roulés	0.707	STRICT	rule	roulé	LOOP2
ruling	roulée	0.707	STRICT	rule	roulé	LOOP2
ruling	roulées	0.707	STRICT	rule	roulé	LOOP2
ruler	roulés	0.781	STRICT	ruler	roulé	LOOP2
ruler	roulée	0.781	STRICT	ruler	roulé	LOOP2
ruler	roulées	0.781	STRICT	ruler	roulé	LOOP2
rulers	roulés	0.703	STRICT	ruler	roulé	LOOP2
rulers	roulée	0.703	STRICT	ruler	roulé	LOOP2
rulers	roulées	0.703	STRICT	ruler	roulé	LOOP2
sale	celles	0.706	STRICT	sale	celle	LOOP2
sale	cella	0.536	PASS	sale	celle	LOOP2
sales	celle	0.536	PASS	sale	celle	LOOP2
sales	celles	0.536	PASS	sale	celle	LOOP2
sales	cella	0.503	PASS	sale	celle	LOOP2
salt	solde	0.785	STRICT	salt	soldes	LOOP2
salts	soldes	0.719	STRICT	salt	soldes	LOOP2
salts	solde	0.719	STRICT	salt	soldes	LOOP2
salted	soldes	0.822	STRICT	salt	soldes	LOOP2
salted	solde	0.822	STRICT	salt	soldes	LOOP2
salting	soldes	0.695	STRICT	salt	soldes	LOOP2
salting	solde	0.695	STRICT	salt	soldes	LOOP2
scene	six	0.651	STRICT	scene	si	LOOP2
scene	sis	0.716	STRICT	scene	si	LOOP2
scene	sia	0.509	PASS	scene	si	LOOP2
scene	sie	0.716	STRICT	scene	si	LOOP2
scenes	si	0.645	STRICT	scene	si	LOOP2
scenes	six	0.655	STRICT	scene	si	LOOP2
scenes	sis	0.645	STRICT	scene	si	LOOP2
scenes	sia	0.476	PASS	scene	si	LOOP2
scenes	sie	0.645	STRICT	scene	si	LOOP2
scotch	sketchs	0.792	STRICT	scotch	sketch	LOOP2
scotch	sketches	0.792	STRICT	scotch	sketch	LOOP2
scotches	sketch	0.661	STRICT	scotch	sketch	LOOP2
scotches	sketchs	0.661	STRICT	scotch	sketch	LOOP2
scotches	sketches	0.661	STRICT	scotch	sketch	LOOP2
scotched	sketch	0.661	STRICT	scotch	sketch	LOOP2
scotched	sketchs	0.661	STRICT	scotch	sketch	LOOP2
scotched	sketches	0.661	STRICT	scotch	sketch	LOOP2
scotching	sketch	0.646	STRICT	scotch	sketch	LOOP2
scotching	sketchs	0.646	STRICT	scotch	sketch	LOOP2
scotching	sketches	0.646	STRICT	scotch	sketch	LOOP2
secondaries	déconnent ri	0.477	PASS	secondary	déconnent ri	LOOP2
sell	sels	1.000	STRICT	sell	sel	LOOP2
sell	sela	0.544	PASS	sell	sel	LOOP2
sold	sela	0.491	PASS	sell	sel	LOOP2
selling	sela	0.489	PASS	sell	sel	LOOP2
sells	sela	0.504	PASS	sell	sel	LOOP2
seller	celles	1.000	STRICT	seller	celle	LOOP2
seller	cella	0.781	STRICT	seller	celle	LOOP2
sellers	celle	0.781	STRICT	seller	celle	LOOP2
sellers	celles	0.781	STRICT	seller	celle	LOOP2
sellers	cella	0.716	STRICT	seller	celle	LOOP2
sen	scènes	1.000	STRICT	sen	scène	LOOP2
set	cette	1.000	STRICT	sets	cette	LOOP2
sexual	sexuelles	0.716	STRICT	sexual	sexuelle	LOOP2
sexuals	sexuelle	0.620	STRICT	sexual	sexuelle	LOOP2
sexuals	sexuelles	0.620	STRICT	sexual	sexuelle	LOOP2
sexually	sexuelles	0.620	STRICT	sexually	sexuelle	LOOP2
sexy	sexe	0.822	STRICT	sexy	sexes	LOOP2
sexiest	sexes	0.699	STRICT	sexy	sexes	LOOP2
sexiest	sexe	0.699	STRICT	sexy	sexes	LOOP2
sexier	sexes	0.822	STRICT	sexy	sexes	LOOP2
sexier	sexe	0.822	STRICT	sexy	sexes	LOOP2
sheer	chier	0.524	PASS	sheer	chie	LOOP2
sheer	chiant	0.505	PASS	sheer	chie	LOOP2
sheer	chié	0.524	PASS	sheer	chie	LOOP2
sheer	chient	0.556	PASS	sheer	chie	LOOP2
sheer	chia	0.505	PASS	sheer	chie	LOOP2
sheer	chies	0.556	PASS	sheer	chie	LOOP2
sheer	chiez	0.524	PASS	sheer	chie	LOOP2
sheer	chiait	0.539	PASS	sheer	chie	LOOP2
sheers	chie	0.508	PASS	sheer	chie	LOOP2
